TICKER,Type,Year,TOI,Net Interest Income,Fees Income,OPEX,Provision expense,PBT,Loan,NIM,Core TOI,Core PBT,Non-recurring income,Core TOI_Prior_Year,PBT_Prior_Year,OPEX_Prior_Year,Provision expense_Prior_Year,Non-recurring income_Prior_Year,Net Interest Income_Prior_Year,Fees Income_Prior_Year,Loan_Prior_Year,NIM_Prior_Year,Core_TOI_Change,PBT_Change,OPEX_Change,Provision_Change,Non_Recurring_Change,NII_Change,Fee_Change,Loan_Growth_%,Small_PBT_Flag,Scores_Capped,PBT_Growth_%,Top_Line_Impact,Cost_Cutting_Impact,Non_Recurring_Impact,NII_Impact,Fee_Impact,OPEX_Impact,Provision_Impact,Loan_Impact,NIM_Impact,Total_Impact
NAB,Private_3,2021,4818674000000.0,4283189000000.0,207650000000.0,-2239731000000.0,-779852000000.0,1799091000000.0,102653266000000.0,0.0311738226962591,4490839000000.0,1471256000000.0,327835000000.0,2721353000000.0,1005486000000.0,-1630769000000.0,-558209000000.0,473111000000.0,2603945000000.0,117408000000.0,89171618000000.0,0.0241215627569729,1769486000000.0,793605000000.0,-608962000000.0,-221643000000.0,-145276000000.0,1679244000000.0,90242000000.0,14.056203469410153,False,False,78.92750371462158,176.0,-82.6,-14.4,167.0,9.0,-60.5,-22.0,7.0,160.0,79.0
NAB,Private_3,2022,5973300000000.0,5119121000000.0,274892000000.0,-2841928000000.0,-863393000000.0,2267979000000.0,119538340000000.0,0.0319317662168033,5394013000000.0,1688692000000.0,579287000000.0,4490839000000.0,1799091000000.0,-2239731000000.0,-779852000000.0,327835000000.0,4283189000000.0,207650000000.0,102653266000000.0,0.0311738226962591,903174000000.0,468888000000.0,-602197000000.0,-83541000000.0,251452000000.0,835932000000.0,67242000000.0,15.198660565062031,False,False,26.062494893254428,50.2,-38.1,14.0,46.5,3.7,-33.5,-4.6,7.6,38.9,26.1
NAB,Private_3,2023,7644211000000.0,6647309000000.0,590031000000.0,-3492455000000.0,-847804000000.0,3303952000000.0,141438441000000.0,0.0353438514553205,7237340000000.0,2897081000000.0,406871000000.0,5394013000000.0,2267979000000.0,-2841928000000.0,-863393000000.0,579287000000.0,5119121000000.0,274892000000.0,119538340000000.0,0.0319317662168033,1843327000000.0,1035973000000.0,-650527000000.0,15589000000.0,-172416000000.0,1528188000000.0,315139000000.0,16.78317964999346,False,False,45.6782448161998,81.3,-28.0,-7.6,67.4,13.9,-28.7,0.7,8.4,59.0,45.7
NAB,Private_3,2024,9052063000000.0,7937820000000.0,560966000000.0,-3985763000000.0,-520902000000.0,4545398000000.0,167737997000000.0,0.0358024912004125,8498786000000.0,3992121000000.0,553277000000.0,7237340000000.0,3303952000000.0,-3492455000000.0,-847804000000.0,406871000000.0,6647309000000.0,590031000000.0,141438441000000.0,0.0353438514553205,1261446000000.0,1241446000000.0,-493308000000.0,326902000000.0,146406000000.0,1290511000000.0,-29065000000.0,17.01265217370801,False,False,37.57457735463469,38.2,-5.0,4.4,39.1,-0.9,-14.9,9.9,8.5,30.6,37.6
NVB,Private_3,2018,1224017000000.0,981173000000.0,25421000000.0,-999842000000.0,-136345000000.0,87830000000.0,35674111000000.0,0.0065583916942594,1006594000000.0,-129593000000.0,217423000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
NVB,Private_3,2019,1241789000000.0,1158408000000.0,50745000000.0,-862619000000.0,-324129000000.0,55041000000.0,37910603000000.0,0.0182234866147024,1209153000000.0,22405000000.0,32636000000.0,1006594000000.0,87830000000.0,-999842000000.0,-136345000000.0,217423000000.0,981173000000.0,25421000000.0,35674111000000.0,0.0065583916942594,202559000000.0,-32789000000.0,137223000000.0,-187784000000.0,-184787000000.0,177235000000.0,25324000000.0,6.078686396742671,True,False,-37.33234657861779,230.6,-57.6,-210.4,201.8,28.8,156.2,-213.8,3.0,198.8,-37.4
NVB,Private_3,2020,1654923000000.0,1433742000000.0,44789000000.0,-802677000000.0,-848508000000.0,3738000000.0,40313272000000.0,0.0213258009465183,1478531000000.0,-172654000000.0,176392000000.0,1209153000000.0,55041000000.0,-862619000000.0,-324129000000.0,32636000000.0,1158408000000.0,50745000000.0,37910603000000.0,0.0182234866147024,269378000000.0,-51303000000.0,59942000000.0,-524379000000.0,143756000000.0,275334000000.0,-5956000000.0,6.143057985813155,False,True,-93.20869896985883,466.0,-466.0,261.2,466.0,-10.8,108.9,-466.0,3.1,462.9,261.2
NVB,Private_3,2021,1702107000000.0,1259219000000.0,143632000000.0,-950593000000.0,-749204000000.0,2310000000.0,41615019000000.0,0.020180115389351,1402851000000.0,-296946000000.0,299256000000.0,1478531000000.0,3738000000.0,-802677000000.0,-848508000000.0,176392000000.0,1433742000000.0,44789000000.0,40313272000000.0,0.0213258009465183,-75680000000.0,-1428000000.0,-147916000000.0,99304000000.0,122864000000.0,-174523000000.0,98843000000.0,3.1777716442297077,True,False,-38.20224719101123,-2024.6,-1300.5,3286.9,-4668.9,2644.3,-3957.1,2656.6,1.6,-4670.5,-38.2
NVB,Private_3,2022,1336994000000.0,931777000000.0,132842000000.0,-1027681000000.0,-308075000000.0,1238000000.0,47722273000000.0,0.0140846056146572,1064619000000.0,-271137000000.0,272375000000.0,1402851000000.0,2310000000.0,-950593000000.0,-749204000000.0,299256000000.0,1259219000000.0,143632000000.0,41615019000000.0,0.020180115389351,-338232000000.0,-1072000000.0,-77088000000.0,441129000000.0,-26881000000.0,-327442000000.0,-10790000000.0,13.672350847616919,True,True,-46.40692640692641,-431.6,431.6,-46.4,-431.6,-18.6,-133.1,431.6,6.8,-438.4,-46.4
NVB,Private_3,2023,719152000000.0,457229000000.0,33518000000.0,-1238721000000.0,-146950000000.0,-666519000000.0,55344259000000.0,0.0059189490052812,490747000000.0,-894924000000.0,228405000000.0,1064619000000.0,1238000000.0,-1027681000000.0,-308075000000.0,272375000000.0,931777000000.0,132842000000.0,47722273000000.0,0.0140846056146572,-573872000000.0,-667757000000.0,-211040000000.0,161125000000.0,-43970000000.0,-474548000000.0,-99324000000.0,14.7904190663949,False,False,-53938.36833602585,-46333.1,-4045.4,-3559.9,-38350.2,-8036.8,-17044.5,12999.1,7.4,-38357.6,-53938.4
NVB,Private_3,2024,-1472498000000.0,-1782193000000.0,74968000000.0,-3392048000000.0,-263544000000.0,-5128090000000.0,71174720000000.0,-0.0189480455033433,-1707225000000.0,-5362817000000.0,234727000000.0,490747000000.0,-666519000000.0,-1238721000000.0,-146950000000.0,228405000000.0,457229000000.0,33518000000.0,55344259000000.0,0.0059189490052812,-2197972000000.0,-4461571000000.0,-2153327000000.0,-116594000000.0,6322000000.0,-2239422000000.0,41450000000.0,25.024642350299082,False,False,-669.3839185379561,-330.0,-340.7,0.7,-336.0,6.0,-323.3,-17.4,12.5,-348.5,-670.0
OCB,Private_2,2020,8012866790577.0,4981711182178.0,840561444289.0,-2330118602224.0,-1263439294228.0,4419308894125.0,89237886166154.0,0.0393394511022637,5822272626467.0,2228714730015.0,2190594164110.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
OCB,Private_2,2021,8919153043091.0,5765584993537.0,784500726282.0,-2402923565171.0,-997676515651.0,5518552962269.0,102050733038455.0,0.0361841168460836,6550085719819.0,3149485638997.0,2369067323272.0,5822272626467.0,4419308894125.0,-2330118602224.0,-1263439294228.0,2190594164110.0,4981711182178.0,840561444289.0,89237886166154.0,0.0393394511022637,727813093352.0,1099244068144.0,-72804962947.0,265762778577.0,178473159162.0,783873811359.0,-56060718007.0,13.39635042124062,False,False,24.873664513592335,16.5,4.4,4.0,17.7,-1.3,-1.6,6.0,6.7,11.0,24.9
OCB,Private_2,2022,8533571498265.0,6947583041177.0,1014174306465.0,-3076802357805.0,-1067461492385.0,4389307648075.0,119802569762625.0,0.0391171478281809,7961757347642.0,3817493497452.0,571814150623.0,6550085719819.0,5518552962269.0,-2402923565171.0,-997676515651.0,2369067323272.0,5765584993537.0,784500726282.0,102050733038455.0,0.0361841168460836,1411671627823.0,-1129245314194.0,-673878792634.0,-69784976734.0,-1797253172649.0,1181998047640.0,229673580183.0,16.00322059670827,False,False,-20.46270683483123,25.6,-13.5,-32.6,21.4,4.2,-12.2,-1.3,8.0,13.4,-20.5
OCB,Private_2,2023,8938126559042.0,6765518258874.0,882062943945.0,-3171425038560.0,-1627225365223.0,4139476155259.0,147206466215571.0,0.0329921132255694,7647581202819.0,2848930799036.0,1290545356223.0,7961757347642.0,4389307648075.0,-3076802357805.0,-1067461492385.0,571814150623.0,6947583041177.0,1014174306465.0,119802569762625.0,0.0391171478281809,-314176144823.0,-249831492816.0,-94622680755.0,-559763872838.0,718731205600.0,-182064782303.0,-132111362520.0,20.526568587876408,False,False,-5.691820051063578,-7.2,-14.9,16.4,-4.1,-3.0,-2.2,-12.8,10.3,-14.4,-5.7
OCB,Private_2,2024,10069082912118.0,8606668671493.0,930981459789.0,-3803760652156.0,-2259026320781.0,4006295939181.0,170844469638663.0,0.0344944687201322,9537650131282.0,3474863158345.0,531432780836.0,7647581202819.0,4139476155259.0,-3171425038560.0,-1627225365223.0,1290545356223.0,6765518258874.0,882062943945.0,147206466215571.0,0.0329921132255694,1890068928463.0,-133180216078.0,-632335613596.0,-631800955558.0,-759112575387.0,1841150412619.0,48918515844.0,14.864287922690181,False,True,-3.217320527593839,16.1,-16.1,-16.1,16.1,1.2,-15.3,-15.3,7.4,8.7,-16.1
PGB,Private_3,2020,1148188511112.0,906428029099.0,29995133628.0,-655043136728.0,-280923870629.0,212221503755.0,25675229114079.0,0.0049091736347001,936423162727.0,456155370.0,211765348385.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
PGB,Private_3,2021,1165856000000.0,738114000000.0,48352000000.0,-664372000000.0,-178187000000.0,323297000000.0,27498895000000.0,0.0199146347178442,786466000000.0,-56093000000.0,379390000000.0,936423162727.0,212221503755.0,-655043136728.0,-280923870629.0,211765348385.0,906428029099.0,29995133628.0,25675229114079.0,0.0049091736347001,-149957162727.0,111075496245.0,-9328863272.0,102736870629.0,167624651615.0,-168314029099.0,18356866372.0,6.8592230386664514,False,False,52.33941626067807,-70.7,44.0,79.0,-79.3,8.6,-4.4,48.4,3.4,-82.7,52.3
PGB,Private_3,2022,1511481000000.0,1210225000000.0,79225000000.0,-745913000000.0,-259833000000.0,505735000000.0,29050846000000.0,0.0278494101981733,1289450000000.0,283704000000.0,222031000000.0,786466000000.0,323297000000.0,-664372000000.0,-178187000000.0,379390000000.0,738114000000.0,48352000000.0,27498895000000.0,0.0199146347178442,502984000000.0,182438000000.0,-81541000000.0,-81646000000.0,-157359000000.0,472111000000.0,30873000000.0,5.48879967460859,False,False,56.43046486667058,155.6,-50.4,-48.7,146.0,9.5,-25.2,-25.3,2.7,143.3,56.5
PGB,Private_3,2023,1393470000000.0,1301354000000.0,34690000000.0,-808209000000.0,-234029000000.0,351232000000.0,35335012000000.0,0.0255001559965558,1336044000000.0,293806000000.0,57426000000.0,1289450000000.0,505735000000.0,-745913000000.0,-259833000000.0,222031000000.0,1210225000000.0,79225000000.0,29050846000000.0,0.0278494101981733,46594000000.0,-154503000000.0,-62296000000.0,25804000000.0,-164605000000.0,91129000000.0,-44535000000.0,19.52033006999767,False,False,-30.550189328403217,9.2,-7.2,-32.5,18.0,-8.8,-12.3,5.1,9.8,8.2,-30.5
PGB,Private_3,2024,1831397000000.0,1658838000000.0,17904000000.0,-973967000000.0,-431982000000.0,425448000000.0,41236482000000.0,0.0262030058225084,1676742000000.0,270793000000.0,154655000000.0,1336044000000.0,351232000000.0,-808209000000.0,-234029000000.0,57426000000.0,1301354000000.0,34690000000.0,35335012000000.0,0.0255001559965558,340698000000.0,74216000000.0,-165758000000.0,-197953000000.0,97229000000.0,357484000000.0,-16786000000.0,15.414274142280677,False,False,21.130193148688047,97.0,-103.6,27.7,101.8,-4.8,-47.2,-56.4,7.7,94.1,21.1
Private_1,Private_1,2018,94682128000000.0,68671725000000.0,11626056000000.0,-39760280000000.0,-18659389000000.0,36262459000000.0,1083737144000000.0,,80297781000000.0,21878112000000.0,14384347000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
Private_1,Private_1,2019,112806788000000.0,84221150000000.0,14450291000000.0,-46953232000000.0,-21922326000000.0,43931230000000.0,1303046924000000.0,0.0482638213586736,98671441000000.0,29795883000000.0,14135347000000.0,80297781000000.0,36262459000000.0,-39760280000000.0,-18659389000000.0,14384347000000.0,68671725000000.0,11626056000000.0,1083737144000000.0,,18373660000000.0,7668771000000.0,-7192952000000.0,-3262937000000.0,-249000000000.0,15549425000000.0,2824235000000.0,18.377010550750835,False,False,21.14796186325919,50.7,-28.8,-0.7,42.9,7.8,-19.8,-9.0,9.2,33.7,21.2
Private_1,Private_1,2020,128869991000000.0,97483504000000.0,16559127000000.0,-49097556000000.0,-27329240000000.0,52443195000000.0,1518384800000000.0,0.0484807152366411,114042631000000.0,37615835000000.0,14827360000000.0,98671441000000.0,43931230000000.0,-46953232000000.0,-21922326000000.0,14135347000000.0,84221150000000.0,14450291000000.0,1303046924000000.0,0.0482638213586736,15371190000000.0,8511965000000.0,-2144324000000.0,-5406914000000.0,692013000000.0,13262354000000.0,2108836000000.0,15.264439976928537,False,False,19.375658273169226,35.0,-17.2,1.6,30.2,4.8,-4.9,-12.3,7.6,22.6,19.4
Private_1,Private_1,2021,159580578000000.0,118156275000000.0,22045131000000.0,-52249212000000.0,-36803906000000.0,70527460000000.0,1816019375000000.0,0.0496841482570827,140201406000000.0,51148288000000.0,19379172000000.0,114042631000000.0,52443195000000.0,-49097556000000.0,-27329240000000.0,14827360000000.0,97483504000000.0,16559127000000.0,1518384800000000.0,0.0484807152366411,26158775000000.0,18084265000000.0,-3151656000000.0,-9474666000000.0,4551812000000.0,20672771000000.0,5486004000000.0,17.852339391339683,False,False,34.48353022732501,49.9,-24.1,8.7,39.4,10.4,-6.0,-18.1,8.9,30.5,34.5
Private_1,Private_1,2022,198848262000000.0,148014618000000.0,27446249000000.0,-64480250000000.0,-41397512000000.0,92970500000000.0,2171770255000000.0,0.0522640462815219,175460867000000.0,69583105000000.0,23387395000000.0,140201406000000.0,70527460000000.0,-52249212000000.0,-36803906000000.0,19379172000000.0,118156275000000.0,22045131000000.0,1816019375000000.0,0.0496841482570827,35259461000000.0,22443040000000.0,-12231038000000.0,-4593606000000.0,4008223000000.0,29858343000000.0,5401118000000.0,17.842008380968682,False,False,31.821704623986175,50.0,-23.9,5.7,42.3,7.7,-17.3,-6.5,8.9,33.4,31.8
Private_1,Private_1,2023,196026169000000.0,151581547000000.0,25552244000000.0,-65870147000000.0,-40494810000000.0,89661212000000.0,2666294662000000.0,0.0442667656154381,177133791000000.0,70768834000000.0,18892378000000.0,175460867000000.0,92970500000000.0,-64480250000000.0,-41397512000000.0,23387395000000.0,148014618000000.0,27446249000000.0,2171770255000000.0,0.0522640462815219,1672924000000.0,-3309288000000.0,-1389897000000.0,902702000000.0,-4495017000000.0,3566929000000.0,-1894005000000.0,20.44306620452071,False,False,-3.5595032832995415,1.8,-0.5,-4.8,3.8,-2.0,-1.5,1.0,10.2,-6.4,-3.5
Private_1,Private_1,2024,226850552000000.0,178066989000000.0,24754030000000.0,-71601709000000.0,-45142211000000.0,110106632000000.0,3221259454000000.0,0.0427784370646112,202821019000000.0,86077099000000.0,24029533000000.0,177133791000000.0,89661212000000.0,-65870147000000.0,-40494810000000.0,18892378000000.0,151581547000000.0,25552244000000.0,2666294662000000.0,0.0442667656154381,25687228000000.0,20445420000000.0,-5731562000000.0,-4647401000000.0,5137155000000.0,26485442000000.0,-798214000000.0,18.852133876504993,False,False,22.8029708097187,28.6,-11.6,5.7,29.5,-0.9,-6.4,-5.2,9.4,20.1,22.7
Private_2,Private_2,2018,41941796000000.0,33529817000000.0,3334116000000.0,-22073362000000.0,-5676758000000.0,14191676000000.0,785442656000000.0,0.0132996453741289,36863933000000.0,9113813000000.0,5077863000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
Private_2,Private_2,2019,53106607000000.0,41766877000000.0,5590427000000.0,-25007761000000.0,-7681751000000.0,20417095000000.0,953701369000000.0,0.0325199028511387,47357304000000.0,14667792000000.0,5749303000000.0,36863933000000.0,14191676000000.0,-22073362000000.0,-5676758000000.0,5077863000000.0,33529817000000.0,3334116000000.0,785442656000000.0,0.0132996453741289,10493371000000.0,6225419000000.0,-2934399000000.0,-2004993000000.0,671440000000.0,8237060000000.0,2256311000000.0,19.34960078996333,False,False,43.866693405345494,74.0,-34.8,4.7,58.0,15.9,-20.7,-14.1,9.7,48.3,43.9
Private_2,Private_2,2020,74903568790577.0,57784075182178.0,7474428444289.0,-32134054602224.0,-12863060294228.0,29906453894125.0,1219439035166154.0,,65258503626467.0,20261388730015.0,9645065164110.0,47357304000000.0,20417095000000.0,-25007761000000.0,-7681751000000.0,5749303000000.0,41766877000000.0,5590427000000.0,953701369000000.0,0.0325199028511387,17901199626467.0,9489358894125.0,-7126293602224.0,-5181309294228.0,3895762164110.0,16017198182178.0,1884001444289.0,24.456557492254536,False,False,46.477517463307095,87.7,-60.3,19.1,78.5,9.2,-34.9,-25.4,12.2,66.3,46.5
Private_2,Private_2,2021,97587007043091.0,75746611993537.0,11746165726282.0,-34580664565171.0,-19177349515651.0,43828992962269.0,1435613744038455.0,0.0380369624146329,87492777719819.0,33734763638997.0,10094229323272.0,65258503626467.0,29906453894125.0,-32134054602224.0,-12863060294228.0,9645065164110.0,57784075182178.0,7474428444289.0,1219439035166154.0,,22234274093352.0,13922539068144.0,-2446609962947.0,-6314289221423.0,449164159162.0,17962536811359.0,4271737281993.0,16.284023471432597,False,False,46.553627245251654,74.3,-29.3,1.5,60.1,14.3,-8.2,-21.1,8.1,52.0,46.5
Private_2,Private_2,2022,115668734498265.0,94672118041177.0,14030048306465.0,-41451741357805.0,-16274908492385.0,57942084648075.0,1648885173762625.0,0.0414548587266547,108702166347642.0,50975516497452.0,6966568150623.0,87492777719819.0,43828992962269.0,-34580664565171.0,-19177349515651.0,10094229323272.0,75746611993537.0,11746165726282.0,1435613744038455.0,0.0380369624146329,21209388627823.0,14113091685806.0,-6871076792634.0,2902441023266.0,-3127661172649.0,18925506047640.0,2283882580183.0,13.828594880896238,False,False,32.2003558191618,48.4,-9.0,-7.1,43.2,5.2,-15.7,6.6,6.9,36.3,32.3
Private_2,Private_2,2023,129516583559042.0,103011974258874.0,14897772943945.0,-44377453038560.0,-26862068365223.0,58277062155259.0,1965707739215571.2,0.0388041835064523,117909747202819.0,46670225799036.0,11606836356223.0,108702166347642.0,57942084648075.0,-41451741357805.0,-16274908492385.0,6966568150623.0,94672118041177.0,14030048306465.0,1648885173762625.0,0.0414548587266547,9207580855177.0,334977507184.0,-2925711680755.0,-10587159872838.0,4640268205600.0,8339856217697.0,867724637480.0,17.530193472985285,False,True,0.5781247071425983,2.9,-2.9,2.9,2.9,1.5,-2.9,-2.9,8.8,-5.9,2.9
Private_2,Private_2,2024,148989155912118.0,121913263671493.0,14405402459789.0,-49475419652156.0,-27343276320781.0,72170459939181.0,2380875045638663.0,0.037645605841009,136318666131282.0,59499970158345.0,12670489780836.0,117909747202819.0,58277062155259.0,-44377453038560.0,-26862068365223.0,11606836356223.0,103011974258874.0,14897772943945.0,1965707739215571.2,0.0388041835064523,18408918928463.0,13893397783922.0,-5097966613596.0,-481207955558.0,1063653424613.0,18901289412619.0,-492370484156.0,19.103158824893505,False,False,23.84025081241718,31.6,-9.6,1.8,32.4,-0.8,-8.7,-0.8,9.6,22.8,23.8
Private_3,Private_3,2018,8992976000000.0,7407068000000.0,416754000000.0,-5497953000000.0,-823958000000.0,2671065000000.0,237956461000000.0,0.0120965829972879,7823822000000.0,1501911000000.0,1169154000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
Private_3,Private_3,2019,10459799000000.0,8820305000000.0,423618000000.0,-6485936000000.0,-894835000000.0,3079028000000.0,277219100000000.0,0.0231338070121647,9243923000000.0,1863152000000.0,1215876000000.0,7823822000000.0,2671065000000.0,-5497953000000.0,-823958000000.0,1169154000000.0,7407068000000.0,416754000000.0,237956461000000.0,0.0120965829972879,1420101000000.0,407963000000.0,-987983000000.0,-70877000000.0,46722000000.0,1413237000000.0,6864000000.0,15.242430725474573,False,False,15.273420901400753,53.2,-39.6,1.8,52.9,0.3,-37.0,-2.7,7.6,45.3,15.4
Private_3,Private_3,2020,22578770511112.0,16349191029099.0,1125820133628.0,-12341978136728.0,-4001799870629.0,6234992503755.0,553591173114079.0,0.0131345343640298,17475011162727.0,1131233155370.0,5103759348385.0,9243923000000.0,3079028000000.0,-6485936000000.0,-894835000000.0,1215876000000.0,8820305000000.0,423618000000.0,277219100000000.0,0.0231338070121647,8231088162727.0,3155964503755.0,-5856042136728.0,-3106964870629.0,3887883348385.0,7528886029099.0,702202133628.0,66.53073079565308,False,False,102.49872699290165,267.3,-291.1,126.3,244.6,22.9,-190.2,-100.9,33.3,211.3,102.5
Private_3,Private_3,2021,32057096255313.0,24427041386645.0,2491344909584.0,-14430723856039.0,-6003285071655.0,11623087327619.0,676055251509641.0,,26918386296229.0,6484377368535.0,5138709959084.0,17475011162727.0,6234992503755.0,-12341978136728.0,-4001799870629.0,5103759348385.0,16349191029099.0,1125820133628.0,553591173114079.0,0.0131345343640298,9443375133502.0,5388094823864.0,-2088745719311.0,-2001485201026.0,34950610699.0,8077850357546.0,1365524775956.0,19.91858406501476,False,False,86.41702168236836,151.5,-65.6,0.5,129.5,21.9,-33.5,-32.1,10.0,119.5,86.4
Private_3,Private_3,2022,36862907977185.0,29445952923112.0,2922066979767.0,-17516968234131.0,-5166417728801.0,14179522014253.0,791168547103848.0,0.0260835585696548,32368019902879.0,9684633939947.0,4494888074306.0,26918386296229.0,11623087327619.0,-14430723856039.0,-6003285071655.0,5138709959084.0,24427041386645.0,2491344909584.0,676055251509641.0,,5449633606650.0,2556434686634.0,-3086244378092.0,836867342854.0,-643821884778.0,5018911536467.0,430722070183.0,15.691307038910882,False,False,21.99445478276113,46.9,-19.4,-5.5,43.2,3.7,-26.5,7.2,7.8,35.4,22.0
Private_3,Private_3,2023,38275306641163.0,29551222628728.0,3609210075240.0,-19530846656851.0,-6233695625146.0,12510764359166.0,922716289694653.0,0.0231537979010734,33160432703968.0,7395890421971.0,5114873937195.0,32368019902879.0,14179522014253.0,-17516968234131.0,-5166417728801.0,4494888074306.0,29445952923112.0,2922066979767.0,791168547103848.0,0.0260835585696548,792412801089.0,-1668757655087.0,-2013878422720.0,-1067277896345.0,619985862889.0,105269705616.0,687143095473.0,15.350826352665944,False,False,-11.76878637664651,5.6,-21.7,4.4,0.7,4.8,-14.2,-7.5,7.7,-7.0,-11.7
Private_3,Private_3,2024,45001912590057.0,36922703288865.0,3228025255624.0,-23962290000621.0,-8630246005464.0,12409376583972.0,1069558903116174.0,0.0247240927929695,40150728544489.0,7558192538404.0,4851184045568.0,33160432703968.0,12510764359166.0,-19530846656851.0,-6233695625146.0,5114873937195.0,29551222628728.0,3609210075240.0,922716289694653.0,0.0231537979010734,6990295840521.0,-101387775194.0,-4431443343770.0,-2396550380318.0,-263689891627.0,7371480660137.0,-381184819616.0,14.741197797513728,False,True,-0.8104043228958935,4.1,-4.1,-2.1,4.1,-3.0,-4.1,-4.1,7.4,-3.3,-2.1
SGB,Private_3,2018,845213000000.0,660555000000.0,42974000000.0,-449103000000.0,-343592000000.0,52518000000.0,13671099000000.0,,703529000000.0,-89166000000.0,141684000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
SGB,Private_3,2019,864755000000.0,732301000000.0,44031000000.0,-486328000000.0,-197240000000.0,181187000000.0,14556951000000.0,0.0363255625109595,776332000000.0,92764000000.0,88423000000.0,703529000000.0,52518000000.0,-449103000000.0,-343592000000.0,141684000000.0,660555000000.0,42974000000.0,13671099000000.0,,72803000000.0,128669000000.0,-37225000000.0,146352000000.0,-53261000000.0,71746000000.0,1057000000.0,6.276395287665992,False,False,244.99980958909325,138.7,207.8,-101.4,136.7,2.0,-70.8,278.6,3.1,133.6,245.1
SGB,Private_3,2020,748756000000.0,590669000000.0,37571000000.0,-468663000000.0,-158968000000.0,121125000000.0,15447550000000.0,0.0269329584012829,628240000000.0,609000000.0,120516000000.0,776332000000.0,181187000000.0,-486328000000.0,-197240000000.0,88423000000.0,732301000000.0,44031000000.0,14556951000000.0,0.0363255625109595,-148092000000.0,-60062000000.0,17665000000.0,38272000000.0,32093000000.0,-141632000000.0,-6460000000.0,5.936436003384959,False,False,-33.14917736923731,-81.7,30.9,17.7,-78.2,-3.6,9.7,21.1,3.0,-81.2,-33.1
SGB,Private_3,2021,883129000000.0,589171000000.0,27761000000.0,-573544000000.0,-155472000000.0,154113000000.0,16502139000000.0,0.0257265358634405,616932000000.0,-112084000000.0,266197000000.0,628240000000.0,121125000000.0,-468663000000.0,-158968000000.0,120516000000.0,590669000000.0,37571000000.0,15447550000000.0,0.0269329584012829,-11308000000.0,32988000000.0,-104881000000.0,3496000000.0,145681000000.0,-1498000000.0,-9810000000.0,6.601560346956742,True,False,27.23467492260062,-9.3,-83.7,120.3,-1.2,-8.1,-86.6,2.9,3.3,-4.5,27.3
SGB,Private_3,2022,1055455000000.0,875318000000.0,38205000000.0,-568001000000.0,-250448000000.0,237006000000.0,18714226000000.0,0.0352449532262018,913523000000.0,95074000000.0,141932000000.0,616932000000.0,154113000000.0,-573544000000.0,-155472000000.0,266197000000.0,589171000000.0,27761000000.0,16502139000000.0,0.0257265358634405,296591000000.0,82893000000.0,5543000000.0,-94976000000.0,-124265000000.0,286147000000.0,10444000000.0,12.562835488557663,False,False,53.787156177609944,192.5,-58.0,-80.6,185.7,6.8,3.6,-61.6,6.3,179.4,53.9
SGB,Private_3,2023,1171587000000.0,891944000000.0,39004000000.0,-570437000000.0,-268905000000.0,332245000000.0,19967377000000.0,0.0320421292800033,930948000000.0,91606000000.0,240639000000.0,913523000000.0,237006000000.0,-568001000000.0,-250448000000.0,141932000000.0,875318000000.0,38205000000.0,18714226000000.0,0.0352449532262018,17425000000.0,95239000000.0,-2436000000.0,-18457000000.0,98707000000.0,16626000000.0,799000000.0,6.47931265930215,False,False,40.18421474561825,7.4,-8.8,41.6,7.0,0.3,-1.0,-7.8,3.2,3.8,40.2
SGB,Private_3,2024,900869000000.0,704278000000.0,33527000000.0,-630387000000.0,-171138000000.0,99344000000.0,21834544000000.0,0.0232479691721573,737805000000.0,-63720000000.0,163064000000.0,930948000000.0,332245000000.0,-570437000000.0,-268905000000.0,240639000000.0,891944000000.0,39004000000.0,19967377000000.0,0.0320421292800033,-193143000000.0,-232901000000.0,-59950000000.0,97767000000.0,-77575000000.0,-187666000000.0,-5477000000.0,8.933402845290292,False,False,-70.09917380246506,-58.1,11.4,-23.3,-56.5,-1.7,-18.0,29.4,4.5,-61.0,-70.0
SHB,Private_2,2018,6741735000000.0,5555902000000.0,713942000000.0,-3222791000000.0,-1425091000000.0,2093853000000.0,216988881000000.0,0.0334835439686387,6269844000000.0,1621962000000.0,471891000000.0,,,,,,,,,,,,,,,,,,False,False,0.0,,,,,,,,,,
SHB,Private_2,2019,9389036000000.0,7830439000000.0,694106000000.0,-3951732000000.0,-2410964000000.0,3026340000000.0,265161676000000.0,0.0247817399805498,8524545000000.0,2161849000000.0,864491000000.0,6269844000000.0,2093853000000.0,-3222791000000.0,-1425091000000.0,471891000000.0,5555902000000.0,713942000000.0,216988881000000.0,0.0334835439686387,2254701000000.0,932487000000.0,-728941000000.0,-985873000000.0,392600000000.0,2274537000000.0,-19836000000.0,19.9824699155123,False,False,44.534501705707136,107.7,-81.9,18.7,108.6,-0.9,-34.8,-47.1,10.0,98.6,44.5
