TICKER,Type,YEARREPORT,LENGTHREPORT,ENDDATE_x,Year,TOI,PBT,NIM,Loan yield,Deposit yield,ROA,ROE,NPL,GROUP 2,NPL Formation (%),G2 Formation (%),NPL Coverage ratio,Provision/ Total Loan,Loan,Deposit,Total Assets,Total Equity,Leverage Multiple,Net Interest Income,OPEX,PPOP,Provision expense,NPATMI,LDR,CASA,CIR,Individual %,Fees/ Total asset,Provision on Balance Sheet,Write-off,Overdue_loan
BVB,Private_3,2020,5,2020-12-31,2020,1415851000000.0,201488000000.0,0.0006154535786979146,0.002837899754616211,0.0003169865781298644,8.792842663300218e-05,0.0016699228963170836,0.0279063011293508,0.009234676872795975,-0.013598221613697122,-0.02946526620857974,0.5142067280444338,0.014349607795546162,39832796000000.0,41372546000000.0,61101561000000.0,3890353000000.0,15.705916918079156,1104675000000.0,-867461000000.0,548390000000.0,-346902000000.0,160856000000.0,0.962783291122572,0.05152668148583363,0.6126781702311895,0.5129593684718488,3.291685728220349e-05,-571585000000.0,0.0,0.037140978002146774
BVB,Private_3,2021,5,2021-12-31,2021,1733295000000.0,311448000000.0,0.022052423067045822,0.09946186478995485,0.0030266570501238247,0.0036164909563418785,0.058348013856006055,0.02534918946138666,0.01256363143890234,0.0016153272293514117,0.00701223685126196,0.5957034820979838,0.015100600430509549,46389215000000.0,45244577000000.0,76511392000000.0,4639089000000.0,16.492762264315257,1434862000000.0,-1051415000000.0,681880000000.0,-370432000000.0,248838000000.0,1.025298899357596,0.0678769966177383,0.6065989920930943,0.5732058094877268,0.0010319086750503784,-700505000000.0,0.0,0.037912820900288996
BVB,Private_3,2022,5,2022-12-31,2022,1917238000000.0,456055000000.0,0.02322484344618443,0.10255805725953601,0.011546966669223906,0.00467991515224151,0.07551550949394166,0.027891781635603574,0.024118142195570964,0.005230310536619341,0.019108902791306125,0.522687459598085,0.014578684486778154,50859390000000.0,50129097000000.0,79067497000000.0,5002586000000.0,15.805324885968977,1713866000000.0,-1236838000000.0,680400000000.0,-224345000000.0,364048000000.0,1.0145682456637908,0.06441085503694591,0.6451144823960301,0.6289569997577913,0.0012825390467983094,-741463000000.0,0.0,0.05200992383117454
BVB,Private_3,2023,5,2023-12-31,2023,1755036000000.0,71606000000.0,0.018738315031456725,0.11531648814592951,0.016644177010953703,0.0006776579882127905,0.010430654485399933,0.03314257508966909,0.020584323567591205,0.009752948275628158,0.009015346035412536,0.41842265803400003,0.013867604363110778,57768233000000.0,57138791000000.0,87883977000000.0,5843905000000.0,15.038570442195757,1478618000000.0,-1406915000000.0,348121000000.0,-276515000000.0,56568000000.0,1.011016018872363,0.061212845753071676,0.801644524670719,0.7161882626832886,0.0006518540830612852,-801107000000.0,0.0,0.0537268986572603
BVB,Private_3,2024,5,2024-12-31,2024,2477589000000.0,390590000000.0,0.02541173058178347,0.09059572859273546,0.025449504264423717,0.0032520278143812124,0.051880460852214226,0.03085397723585578,0.013058554689720774,0.007006220875753634,0.0018254669482447212,0.4528822033680642,0.01397321719324246,68142074000000.0,67389449000000.0,103536280000000.0,6154909000000.0,16.82174017519999,2306248000000.0,-1475162000000.0,1002427000000.0,-611837000000.0,311252000000.0,1.0111682913448365,0.06777249358427015,0.5954022236940832,0.7146848388396413,0.0003922886802936431,-952164000000.0,-216871000000.0,0.04391253192557655
CTG,SOCB,2018,5,2018-12-31,2018,28445527000000.0,6558633000000.0,0.03625988986814232,0.13359817618955974,0.026251014780909025,0.008324874620939783,0.14358823356234765,0.01585031415891803,0.006005284050051416,,,0.9526320288900683,0.015099516935755059,864925948000000.0,825816119000000.0,1164289661000000.0,67316334000000.0,17.295797198344165,22211832000000.0,-14084040000000.0,14361487000000.0,-7802854000000.0,5274803000000.0,1.0473590041416956,0.15892608291410693,0.49512318755774853,0.28947498037437774,0.004370910722673089,-13059964000000.0,,0.021855598208969443
CTG,SOCB,2019,5,2019-12-31,2019,40519386000000.0,11780993000000.0,0.02846309519498242,0.07954106495616532,0.020271411621536672,0.007881068210855099,0.13079687096153075,0.011561795068914495,0.006070368196886518,,,1.1971887501547847,0.013841650988099497,935270945000000.0,892785228000000.0,1240711475000000.0,77354818000000.0,16.03922686496399,33199037000000.0,-15734862000000.0,24784524000000.0,-13003531000000.0,9461267000000.0,1.0475878359851178,0.17016843607542306,0.3883292308526097,0.29792947412213916,0.0033724541242794656,-12945694000000.0,,0.017632163265801012
CTG,SOCB,2020,5,2020-12-31,2020,45317434000000.0,17084849000000.0,0.02843526618486812,0.07525891458201324,0.014398656284101388,0.010655651266841452,0.16826096702170135,0.009375346284082663,0.002756881984178456,0.005791813622521974,0.002714325740120153,1.319599613450892,0.01237170333244374,1015333270000000.0,990331285000000.0,1341436468000000.0,85411250000000.0,15.705618030411685,35580829000000.0,-16085348000000.0,29232086000000.0,-12147237000000.0,13693588000000.0,1.0252460821734013,0.19610118446374236,0.35494834063199604,0.3036178513934936,0.0033622519668308564,-12561402000000.0,-6711225000000.0,0.01213222826826112
CTG,SOCB,2021,5,2021-12-31,2021,53156632000000.0,17589156000000.0,0.030062979082121563,0.06987284508008372,0.008747663738065303,0.009895735408415852,0.15736289649746324,0.012647804613678352,0.010526493588456564,0.00980593692157847,0.018771281866888888,1.8037946318528804,0.022814042066877104,1130667767000000.0,1161848113000000.0,1531587398000000.0,93649511000000.0,16.35446231000608,41788465000000.0,-17185850000000.0,35970782000000.0,-18381626000000.0,14088760000000.0,0.9731631478752507,0.20099780288578908,0.32330584827119974,0.32821215465584896,0.0034531603156546836,-25795102000000.0,-5174930000000.0,0.023174298202134916
CTG,SOCB,2022,5,2022-12-31,2022,64116690000000.0,20946059000000.0,0.029753315549586646,0.077237743026401,0.013756763174336132,0.010080782932216563,0.16624030716752503,0.012394658710663673,0.02350012459663879,0.019187652317676798,0.03515742038483352,1.8836700635023904,0.023347447560606298,1274821709000000.0,1249176034000000.0,1808429764000000.0,108167657000000.0,16.718766165009935,47791955000000.0,-19007454000000.0,45109236000000.0,-24163177000000.0,16775074000000.0,1.020530072865615,0.2002247859327727,0.2964509552816903,0.3786116895340213,0.0035101310656079797,-29763833000000.0,-20194345000000.0,0.03589478330730246
CTG,SOCB,2023,5,2023-12-31,2023,70548165000000.0,24989525000000.0,0.028572338464005302,0.08567743528231561,0.014168366052938901,0.01043707142520497,0.1700871173968655,0.011272537603091194,0.015494725780927372,0.02162090730445821,0.01602843978553553,1.6722281924518367,0.018850255180362548,1473344564000000.0,1410899038000000.0,2032613606000000.0,125871820000000.0,16.148281688466888,52957478000000.0,-20443499000000.0,50104666000000.0,-25115141000000.0,19903550000000.0,1.0442593866167198,0.22546703728066472,0.2897807334889575,0.38327434664543986,0.0037040607536800605,-27772921000000.0,-26755450000000.0,0.026767263384018566
CTG,SOCB,2024,5,2024-12-31,2024,81908683000000.0,31763925000000.0,0.02881698493097331,0.06757917153073635,0.01608422974990879,0.011535789625421794,0.18476955871385617,0.012189500007954332,0.013484835467049339,0.015670897062474248,0.015936419472885772,1.7467618863992154,0.02129215402815756,1721954714000000.0,1606316685000000.0,2385387732000000.0,148504708000000.0,16.06270780317618,62402794000000.0,-22545929000000.0,59362754000000.0,-27598829000000.0,25348215000000.0,1.071989558522204,0.24846420741748068,0.275256885768753,0.40115886685224944,0.0030312295029911555,-36664125000000.0,-18707196000000.0,0.02567433547500367
EIB,Private_2,2018,5,2018-12-31,2018,4451578000000.0,827128000000.0,0.0020605421805174402,0.007472561984631157,0.0014473064793442383,0.0004148152613383184,0.006102902677021657,0.018463691071396664,0.006023514777032099,,,0.5577102669949662,0.010297390077141207,104042577000000.0,118693869000000.0,152652063000000.0,14883534000000.0,10.2564392972798,3206895000000.0,-2900904000000.0,1550674000000.0,-723546000000.0,660590000000.0,0.8765623521801282,0.1515940557974397,0.6516574571983238,0.5481494778977541,0.0002176827213021977,-1071367000000.0,,0.024487205848428763
EIB,Private_2,2019,5,2019-12-31,2019,4486288000000.0,1095249000000.0,0.020883471069787204,0.0924846540594792,0.016730278001803316,0.005410106307971819,0.05654923291981317,0.017069220346985405,0.005386023754297302,,,0.5549545280784783,0.009472641122328845,113254792000000.0,139278464000000.0,167538318000000.0,15749313000000.0,10.637817535279158,3220366000000.0,-2700748000000.0,1785540000000.0,-690291000000.0,866132000000.0,0.813153654537718,0.13691374425266495,0.6020005848933462,0.5220321055157081,0.0023956747157872927,-1072822000000.0,,0.022455244101282707
EIB,Private_2,2020,5,2020-12-31,2020,4365587000000.0,1259526000000.0,0.020990377146998435,0.09225487909436385,0.005975577831110931,0.006526021256687221,0.06571816593935,0.025151535606662338,0.007726347545356085,0.005309126345841507,0.006797549016733879,0.5049744422370884,0.012700882664380584,100767406000000.0,133917740000000.0,160435177000000.0,16819490000000.0,9.538646950650703,3313736000000.0,-2438684000000.0,1926903000000.0,-667377000000.0,1070181000000.0,0.7524574862150452,0.15151920873216648,0.5586153706248438,0.5047100607170317,0.002365776539351145,-1279835000000.0,0.0,0.03287788315201842
EIB,Private_2,2021,5,2021-12-31,2021,4709349000000.0,1205066000000.0,0.022499028200600336,0.0848108026606284,0.005157245659530398,0.005918076226442799,0.055798514396927235,0.019597150651369008,0.008766542346812019,0.002948552630202667,0.005198645284170558,0.6080863402061856,0.011916759618060246,114674630000000.0,137373791000000.0,165831996000000.0,17784908000000.0,9.324310027355779,3524302000000.0,-2514159000000.0,2195190000000.0,-990124000000.0,965437000000.0,0.8347635248706211,0.15793820525779914,0.5338655087996239,0.5034153610227973,0.002653438873545516,-1366550000000.0,-584277000000.0,0.028363692998181027
EIB,Private_2,2022,5,2022-12-31,2022,7288065000000.0,3709066000000.0,0.03312426435555722,0.08970054699839519,0.018957123917233806,0.016790267010719805,0.15396664214282743,0.01798129542534469,0.010271757351373405,0.002319492986373708,0.005242737648248789,0.5580041420572217,0.01003363732689691,130505614000000.0,148614571000000.0,185056051000000.0,20479900000000.0,9.035984111250544,5591971000000.0,-3475409000000.0,3812656000000.0,-103590000000.0,2945752000000.0,0.878148172967508,0.14295389649242402,0.4768630631038554,0.5719779475193103,0.0029286549051355973,-1309446000000.0,-166623000000.0,0.028253052776718097
EIB,Private_2,2023,5,2023-12-31,2023,6554833000000.0,2719626000000.0,0.02464659818802438,0.0987879450094318,0.023402893231267652,0.011204403094917246,0.10087846683110425,0.02653534034906526,0.013094119539142928,0.014162386914634952,0.01798239882615318,0.4120825574344086,0.010934750913435265,140448924000000.0,156329168000000.0,201416835000000.0,22444999000000.0,8.973795677157304,4597104000000.0,-3140808000000.0,3414025000000.0,-694399000000.0,2165099000000.0,0.8984179075270202,0.16495114974321362,0.47915911816517676,0.5834415172357692,0.0026615062460035037,-1535774000000.0,-468071000000.0,0.039629459888208186
EIB,Private_2,2024,5,2024-12-31,2024,8557635000000.0,4188417000000.0,0.027732262783399086,0.07442670892801953,0.02673088215775708,0.015081225741785423,0.13994513129357702,0.02531447190451761,0.010120971465956592,0.008427419493794058,0.007234622886822544,0.4231604457414821,0.010712083214825897,165154897000000.0,167447644000000.0,239767994000000.0,25099406000000.0,9.552735789842995,5923525000000.0,-3400146000000.0,5157489000000.0,-969072000000.0,3326804000000.0,0.986307678357063,0.147624549438271,0.39732309218610046,0.5499982911605801,0.004897267217681232,-1769153000000.0,-729673000000.0,0.035435443370474204
EVF,Private_3,2018,5,2018-12-31,2018,521460000000.0,254214000000.0,0.0021600823511150734,0.005588309055622218,0.0011049774061941122,0.0012335977019179289,0.010762247054459863,0.03765065193187369,0.02034177508844729,,,0.5791160705174763,0.02180409759920792,8849621000000.0,3324328000000.0,20057008000000.0,3231685000000.0,6.206362315634104,340726000000.0,-213418000000.0,308042000000.0,-53828000000.0,203576000000.0,2.6620781703851124,0.003276752474485069,0.4092701261841752,0.02359165419746616,0.0009192174096771732,-192958000000.0,,0.05799242702032098
EVF,Private_3,2019,5,2019-12-31,2019,748079000000.0,285466000000.0,0.028190914693260335,0.09516718967404203,0.0030659970285096937,0.010879447104157766,0.0686752159007853,0.03537066457311789,0.02009450339133229,,,0.4435068932441912,0.015687133556805892,9874143000000.0,4642451000000.0,22123812000000.0,3450551000000.0,6.411675120872,553106000000.0,-361262000000.0,386817000000.0,-101351000000.0,229452000000.0,2.1269245491228665,0.010064080374784784,0.4829195846962687,0.12213138755825298,0.0027503021515466034,-154897000000.0,,0.05546516796445018
EVF,Private_3,2020,5,2020-12-31,2020,906602000000.0,285720000000.0,0.03018235136230567,0.09166118515364002,0.002274423606989004,0.00896975487595846,0.06419196350532767,0.02464823768670845,0.01701518356313101,,,0.49310485543635524,0.012154165681265292,12029785000000.0,6773022000000.0,28804893000000.0,3665885000000.0,7.857554996951623,713211000000.0,-303212000000.0,603390000000.0,-317670000000.0,228409000000.0,1.776132574203952,0.008688145409833306,0.33444885407268016,0.07576727975668597,0.003006870094183624,-146212000000.0,,0.04166342124983946
EVF,Private_3,2021,5,2021-12-31,2021,1168035000000.0,411618000000.0,0.02813123965992822,0.09473105002784132,0.0022982749384981294,0.010804322984252381,0.08642318080369106,0.025928320041704565,0.022811634975383317,,,0.5053022378579555,0.013101638140970593,16849954000000.0,4537967000000.0,32387465000000.0,3984169000000.0,8.129038953919876,786127000000.0,-248631000000.0,919404000000.0,-507786000000.0,330571000000.0,3.7131063315356854,0.0015689845254493917,0.2128626282602833,0.0968811352950883,0.0012645369867917166,-220762000000.0,,0.04873995501708788
EVF,Private_3,2022,5,2022-12-31,2022,1144066000000.0,455346000000.0,0.02769875690648107,0.11547245359031838,0.014059725047503795,0.009808543459170406,0.08793750493584217,0.02224974569396188,0.011422008078990338,,,0.7308383686636966,0.016260967846157208,24352548000000.0,4136332000000.0,42197921000000.0,4335080000000.0,9.734058195004476,919202000000.0,-327238000000.0,816828000000.0,-361482000000.0,365787000000.0,5.887474216286313,0.0015593525858175795,0.28603070102598976,0.10391770902590657,0.00043142499792117454,-395996000000.0,,0.033671753772952215
EVF,Private_3,2023,5,2023-12-31,2023,1093683000000.0,409307000000.0,0.016890418909426965,0.12274793382149975,0.0332677970444612,0.007184038618120871,0.05134412473229848,0.012969748390237075,0.00810380161907942,,,1.0584403199602923,0.013727704635967015,33553388000000.0,3001537000000.0,49221131000000.0,8456218000000.0,5.820702706576392,709025000000.0,-297004000000.0,796679000000.0,-387372000000.0,328379000000.0,11.178735427882447,0.001042132747322455,0.271563149468356,0.056576031682079746,7.05104664616299e-05,-460611000000.0,,0.021073550009316495
EVF,Private_3,2024,5,2024-12-31,2024,1502085000000.0,703774000000.0,0.028468845390212168,0.10098597037173282,0.021301156077348896,0.010307362384374328,0.06422824963240276,0.007861336698588992,0.017479463167539195,,,1.3489729136203776,0.010604730271246391,46802982000000.0,10210723000000.0,59598561000000.0,9007188000000.0,6.616777733516831,1444335000000.0,-153005000000.0,1349080000000.0,-645306000000.0,560822000000.0,4.583708910720622,0.00020860422910307135,0.1018617455070785,0.05597783592589479,0.0007399212267573777,-496333000000.0,,0.025340799866128187
HDB,Private_2,2018,5,2018-12-31,2018,9440355000000.0,4004628000000.0,,,,0.02308776867225185,0.206597117256854,0.015308412017680458,0.012992200023181693,,,0.7108543993209369,0.010882052029385653,123131648000000.0,128060094000000.0,216057406000000.0,16828140000000.0,12.839054464723969,7645693000000.0,-4441456000000.0,4998899000000.0,-994271000000.0,2842085000000.0,0.9615145839265119,0.09111822922759998,0.47047552766818623,0.4972701059496465,0.0031599088798895127,-1339925000000.0,,0.02830061204086215
HDB,Private_2,2019,5,2019-12-31,2019,11387989000000.0,5018414000000.0,0.04599824999037294,0.11745683505330105,0.00716511073190756,0.018047237572093942,0.193756467476802,0.013645470613242587,0.01574142348310546,,,0.8137278912586738,0.011103700027346093,146324378000000.0,126018576000000.0,229477262000000.0,20381116000000.0,11.259307979013514,9746555000000.0,-5080492000000.0,6307497000000.0,-1289083000000.0,3604767000000.0,1.1611334030627358,0.12615102078284077,0.44612723106775043,0.49953107000213876,0.002809550165016564,-1624742000000.0,,0.029386894096348044
HDB,Private_2,2020,5,2020-12-31,2020,13779435000000.0,5818222000000.0,0.04590922371547173,0.11634520361424655,0.0030173860230933176,0.01694151232837867,0.18848546275666203,0.013219533003611221,0.012668684547035557,0.011992690650631025,0.011690382856095244,0.8210226067597995,0.010853535446772087,178323092000000.0,174620270000000.0,319127480000000.0,24704048000000.0,12.918023799176556,11897705000000.0,-6172829000000.0,7606606000000.0,-1788384000000.0,4248949000000.0,1.0212049952734583,0.1255112078340046,0.447974027962685,0.00045667374819017946,0.003463269371448488,-1935436000000.0,-1394140000000.0,0.025888217550646776
HDB,Private_2,2021,5,2021-12-31,2021,16758245000000.0,8069617000000.0,0.04277116923626676,0.10931113548249421,0.005276349706748095,0.01860497543189334,0.218167781651839,0.016534905280499692,0.02626579565237005,0.015376326022879864,0.03263924450121132,0.7297662878157707,0.012066616445935645,203210901000000.0,183283117000000.0,374611571000000.0,30790113000000.0,12.166618907829276,13890777000000.0,-6382768000000.0,10375477000000.0,-2305860000000.0,6053519000000.0,1.1087267846934314,0.14429251549666738,0.3808732955031986,0.5298914394466518,0.0055566657152186175,-2452068000000.0,-1739229000000.0,0.04280070093286974
HDB,Private_2,2022,5,2022-12-31,2022,21967104000000.0,10268056000000.0,0.04984565823359853,0.11523748257221116,0.009870551164017341,0.02076022231885832,0.22210486812502497,0.01669162197224541,0.02799594580965661,0.016745912661447232,0.026831065524383458,0.7042319463438348,0.011754773429149903,263856383000000.0,215797174000000.0,416273023000000.0,38994886000000.0,10.6750670587933,18011568000000.0,-8630709000000.0,13336395000000.0,-3068339000000.0,7749794000000.0,1.2227054604524155,0.10612748802725284,0.392892435889592,0.5280034277104863,0.00747724262789218,-3101572000000.0,-2358834000000.0,0.04468756778190202
HDB,Private_2,2023,5,2023-12-31,2023,26413685000000.0,13016732000000.0,0.04827654533263449,0.12694087859250455,0.01047772851145781,0.020294788859465344,0.2358656471683985,0.01793793231386346,0.05243209610992198,0.019217420258504793,0.05946089619518509,0.6581950248727143,0.011806657805488426,343404295000000.0,370777888000000.0,602314859000000.0,46400322000000.0,12.980833602835773,22183974000000.0,-9129202000000.0,17284483000000.0,-4267751000000.0,10070898000000.0,0.9261725310868592,0.11111770235877712,0.34562394455752765,0.4418319598549506,0.004295755012722603,-4054457000000.0,-3314867000000.0,0.07037002842378544
HDB,Private_2,2024,5,2024-12-31,2024,34032184000000.0,16729995000000.0,0.05204767276772082,0.1089274887240584,0.011807199663583443,0.020385994361416214,0.24768585927345105,0.019336777686356943,0.04726731418127836,0.017162147025563557,0.025635142390982617,0.6870553167627195,0.013285435918470256,442484841000000.0,437505165000000.0,697366458000000.0,56657261000000.0,12.308509901316974,30857076000000.0,-11980755000000.0,22051429000000.0,-5321434000000.0,12762953000000.0,1.0113819821989987,0.11997122593969833,0.3520419083300678,0.3655913486183204,0.002179885147952773,-5878604000000.0,-3497287000000.0,0.0666040918676353
KLB,Private_3,2018,5,2018-12-31,2018,1256162000000.0,290082000000.0,0.0019259872544096076,0.007965297871990209,0.0014480716412966397,0.00041607894863331,0.004773137724640993,0.009423115382013176,0.00983014586661493,,,0.9189969681475454,0.008659814466574607,29471994000000.0,29206157000000.0,42309803000000.0,3750147000000.0,11.282171872195944,974871000000.0,-928436000000.0,327726000000.0,-37644000000.0,231889000000.0,1.009102087618032,0.03175241439673148,0.7391053064811705,0.7220018008834104,0.00010040735820401741,-255222000000.0,,0.019253261248628105
KLB,Private_3,2019,5,2019-12-31,2019,1202809000000.0,85921000000.0,0.0235857421009896,0.11653517075226588,0.016734019843721023,0.0014489370757420647,0.017945900564054554,0.010213847846952976,0.004451719843504912,,,0.8655733486179509,0.008840834483161336,33479645000000.0,32920772000000.0,51102121000000.0,3791854000000.0,13.476816617939404,1007870000000.0,-1041601000000.0,161208000000.0,-75287000000.0,67674000000.0,1.0169763029858474,0.04624426790477453,0.8659737331529778,0.7549079958245711,0.0016369644629094676,-295988000000.0,,0.014665567690457888
KLB,Private_3,2020,5,2020-12-31,2020,1241278000000.0,158210000000.0,0.018916715736279854,0.10971797958004537,0.0071861225392154055,0.0023309321325964134,0.03276720467609318,0.054234166259628035,0.004000524596631365,0.04602342707038859,0.0457199889664302,0.15570022158440283,0.00844427170406943,34716197000000.0,42017697000000.0,57281987000000.0,3918172000000.0,14.619569278735083,952429000000.0,-1085478000000.0,155800000000.0,2410000000.0,126318000000.0,0.8262279819857808,0.032704529236811816,0.8744842009606228,0.759234773078174,0.001605013901115466,-293153000000.0,0.0,0.0582346908562594
KLB,Private_3,2021,5,2021-12-31,2021,2318863000000.0,1010005000000.0,0.02890238170287769,0.13992083775537206,0.003514432957860837,0.010917768554115664,0.17918348969693712,0.01891707054766156,0.005371067788783172,-0.03331666772140969,-0.03137814893722374,0.5051337416824572,0.009555650627411294,38387339000000.0,51397605000000.0,83822488000000.0,4679417000000.0,17.913019506489803,1930960000000.0,-1227211000000.0,1091652000000.0,-81647000000.0,770273000000.0,0.74687018976857,0.15493235531110836,0.5292296267610462,0.6871230308957086,0.003623556233776427,-366816000000.0,0.0,0.02428813833644473
KLB,Private_3,2022,5,2022-12-31,2022,2613278000000.0,681863000000.0,0.026530076347059662,0.11778873238724681,0.006569530992220591,0.006421894444885757,0.11041701244581892,0.01890304131113641,0.007959112888189153,0.003095786347680937,0.006993217216749512,0.6862114873700467,0.012971484093932355,44702595000000.0,52195871000000.0,85760181000000.0,5183574000000.0,16.544604359849014,2091521000000.0,-1459022000000.0,1154256000000.0,-472393000000.0,544521000000.0,0.8564392957442937,0.039722145837934195,0.5583110560759322,0.506310080136463,0.004670807486819304,-579859000000.0,0.0,0.026862154199325562
KLB,Private_3,2023,5,2023-12-31,2023,2782404000000.0,718647000000.0,0.0259236035648952,0.14805717165372795,0.012308964147094599,0.0066459185110217325,0.10492223290972086,0.019341675728189987,0.012044577828282504,0.003502168050870425,0.009495377169938344,0.6222554367089302,0.012035462876927378,51783052000000.0,56897722000000.0,86972602000000.0,5757558000000.0,15.105814305300962,2038106000000.0,-1645837000000.0,1136567000000.0,-417920000000.0,573984000000.0,0.9101076489494606,0.0599927884634819,0.59151618528438,0.0,0.005936719030341797,-623233000000.0,0.0,0.03138625355647249
KLB,Private_3,2024,5,2024-12-31,2024,3956581000000.0,1112058000000.0,0.0389662898488715,0.11007557561230799,0.018033673467657087,0.009907893920849179,0.14357828628652272,0.020194309768234615,0.013635812619790149,0.013611364583145852,0.01774339218167365,0.7902359792837998,0.015958270155661286,61431909000000.0,63521494000000.0,92176268000000.0,6604952000000.0,13.95563026044701,3191226000000.0,-2021575000000.0,1935006000000.0,-822948000000.0,887494000000.0,0.9671042844174919,0.06432428997970356,0.5109398746038563,0.23313849193838862,0.005363974665316058,-980347000000.0,-465834000000.0,0.03383012238802476
LPB,Private_2,2018,5,2018-12-31,2018,4879445000000.0,1212941000000.0,0.039960764598838454,0.1271143179013544,0.008285989045470368,0.007183373567183546,0.11424037971553229,0.014098554631671626,0.01202990862985864,,,0.8824764721459367,0.012441642753714333,119193424000000.0,124948075000000.0,175094532000000.0,10200892000000.0,17.164629524555302,5015786000000.0,-3048068000000.0,1831377000000.0,-618436000000.0,959953000000.0,0.9539436601964456,0.1841598760124956,0.6246751423573788,0.41762242849747716,0.0011435966817175689,-1482962000000.0,,0.026128463261530267
LPB,Private_2,2019,5,2019-12-31,2019,6506595000000.0,2038824000000.0,0.0335905934393818,0.10639817600799026,0.011432864345748982,0.008486098830051197,0.14049415180188557,0.014448470383694652,0.010834874378165976,,,0.8474420748870753,0.012244241720902653,140522626000000.0,136847259000000.0,202058040000000.0,12579800000000.0,16.06210273613253,6060876000000.0,-4032180000000.0,2474415000000.0,-435591000000.0,1600277000000.0,1.02685743965102,0.14549505883782443,0.6197066207440297,0.4013115787720487,0.002086216715499424,-1720593000000.0,,0.02528334476186063
LPB,Private_2,2020,5,2020-12-31,2020,7771086000000.0,2426553000000.0,0.03162856423345787,0.09916240551828288,0.003856731950642917,0.008379405256546783,0.13888862573506633,0.014309404488476422,0.007452630238704299,0.0038602253276991847,0.002392490160267856,0.8962755044910695,0.01282516872687598,176621536000000.0,174525987000000.0,242342951000000.0,14231726000000.0,17.028359806814716,6720171000000.0,-4645147000000.0,3125939000000.0,-699386000000.0,1861908000000.0,1.0120070886635353,0.14643462809925265,0.5977474705594559,0.4374898680911135,0.0028208802981719724,-2265201000000.0,-45437000000.0,0.02176203472718072
LPB,Private_2,2021,5,2021-12-31,2021,10050689000000.0,3638018000000.0,0.035278891139331026,0.09903683964791223,0.004007879066743305,0.010811096570674134,0.18517012027253169,0.013703744059892645,0.009576216285089471,0.0042759281631431405,0.008152550547403234,1.1072997855038007,0.01517415285811811,208954136000000.0,180276346000000.0,289193879000000.0,16801877000000.0,17.21199833804283,9017159000000.0,-5090421000000.0,4960268000000.0,-1322250000000.0,2873248000000.0,1.1590768319655202,0.10050961427851439,0.5064748297355535,0.4720865577546927,0.0032279306026639773,-3170702000000.0,-419116000000.0,0.023279960344982115
LPB,Private_2,2022,5,2022-12-31,2022,14170311000000.0,5689681000000.0,0.03960778590715093,0.10206902540749889,0.01563174363599674,0.014621373239304094,0.2207822198338396,0.014550819623432559,0.015143617614451682,0.009463210625321147,0.016954979058179543,1.4211128224492808,0.020678356344006627,235506871000000.0,215888025000000.0,327745847000000.0,24055154000000.0,13.624766110414425,11899969000000.0,-5306893000000.0,8863418000000.0,-3173737000000.0,4510253000000.0,1.090875100645346,0.0876446389279813,0.3745078707164578,0.5070421882395821,0.005387437151356338,-4869895000000.0,-1414013000000.0,0.02969443723788424
LPB,Private_2,2023,5,2023-12-31,2023,15625305000000.0,7039393000000.0,0.032298140316808735,0.11129878563144092,0.024254230402660937,0.015683014980448617,0.19157646061061717,0.013392292637742106,0.01129645286982414,0.019120282906735234,0.017188135457839784,0.9375338030082,0.012555727047661076,275430884000000.0,237391609000000.0,382863179000000.0,34117400000000.0,11.221933060549748,11203129000000.0,-5759872000000.0,9865433000000.0,-2826040000000.0,5572246000000.0,1.1602384985730476,0.09705708258626783,0.368624612447565,0.4234847195976681,0.010035411511927517,-3458235000000.0,-4241125000000.0,0.024688745507566244
LPB,Private_2,2024,5,2024-12-31,2024,19932430000000.0,12168168000000.0,0.03521507147867812,0.0966896933076506,0.0230419811659842,0.02181546243347757,0.25100541341695964,0.015677153192936027,0.00982891112915024,0.009413301668813582,0.00995041282298611,0.8329283237952674,0.013057944930873828,331606315000000.0,283171846000000.0,508330398000000.0,43338300000000.0,11.72935712752923,15393743000000.0,-5810443000000.0,14121987000000.0,-1953819000000.0,9720900000000.0,1.1710426713819566,0.09826694070426761,0.291507006421194,0.42834984728404557,0.007206064053578788,-4330097000000.0,-1082722000000.0,0.02550606432208627
MBB,Private_1,2018,5,2018-12-31,2018,19536563000000.0,7767373000000.0,0.029759666100419465,0.054665940817459395,0.010414856672242803,0.01193943870885656,0.12870200595974518,0.013320330899331571,0.017038180019207403,,,1.1228515138714432,0.01495675371558302,214685958000000.0,239964318000000.0,362325062000000.0,34172858000000.0,10.6027146456407,14583497000000.0,-8733802000000.0,10802761000000.0,-3035388000000.0,6112714000000.0,0.8946578382541024,0.40613476958686834,0.4470490536129615,0.3830737676059443,0.004940402723626985,-3211005000000.0,,0.030358510918538972
MBB,Private_1,2019,5,2019-12-31,2019,24650448000000.0,10036119000000.0,0.04885674976148504,0.10001774108781725,0.017647687042821856,0.020854154130336335,0.21125879761927138,0.011575243832633293,0.011569791043902766,,,1.1046628322792564,0.01278674163647969,250330623000000.0,272709512000000.0,411487575000000.0,39885814000000.0,10.31663977072149,17999997000000.0,-9723706000000.0,14926742000000.0,-4890623000000.0,7822773000000.0,0.9179387296179093,0.3837732693386947,0.39446366248597187,0.4099215266347377,0.00823413019552432,-3200913000000.0,,0.02314503487653606
