TICKER,Type,Date_Quarter,TOI,Net Interest Income,Fees Income,OPEX,Provision expense,PBT,Loan,NIM,Core TOI,Core PBT,Non-recurring income,Core TOI_T12M,PBT_T12M,OPEX_T12M,Provision expense_T12M,Non-recurring income_T12M,Net Interest Income_T12M,Fees Income_T12M,Loan_T12M,NIM_T12M,Core_TOI_Change,PBT_Change,OPEX_Change,Provision_Change,Non_Recurring_Change,NII_Change,Fee_Change,Loan_Growth_%,Small_PBT_Flag,PBT_Growth_%_T12M,Top_Line_Impact_T12M,Cost_Cutting_Impact_T12M,Non_Recurring_Impact_T12M,NII_Impact_T12M,Fee_Impact_T12M,OPEX_Impact_T12M,Provision_Impact_T12M,Loan_Impact_T12M,NIM_Impact_T12M,Total_Impact_T12M,Top_Line_Impact,Cost_Cutting_Impact,Non_Recurring_Impact,Total_Impact,NII_Impact,Fee_Impact,OPEX_Impact,Provision_Impact,Loan_Impact,NIM_Impact,PBT_Growth_%,Core TOI_QoQ,PBT_QoQ,OPEX_QoQ,Provision expense_QoQ,Non-recurring income_QoQ,Net Interest Income_QoQ,Fees Income_QoQ,Loan_QoQ,NIM_QoQ,PBT_Change_QoQ,Loan_Growth_%_QoQ,PBT_Growth_%_QoQ,Top_Line_Impact_QoQ,Cost_Cutting_Impact_QoQ,Non_Recurring_Impact_QoQ,NII_Impact_QoQ,Fee_Impact_QoQ,OPEX_Impact_QoQ,Provision_Impact_QoQ,Loan_Impact_QoQ,NIM_Impact_QoQ,Total_Impact_QoQ,Core TOI_YoY,PBT_YoY,OPEX_YoY,Provision expense_YoY,Non-recurring income_YoY,Net Interest Income_YoY,Fees Income_YoY,Loan_YoY,NIM_YoY,PBT_Change_YoY,Loan_Growth_%_YoY,PBT_Growth_%_YoY,Top_Line_Impact_YoY,Cost_Cutting_Impact_YoY,Non_Recurring_Impact_YoY,NII_Impact_YoY,Fee_Impact_YoY,OPEX_Impact_YoY,Provision_Impact_YoY,Loan_Impact_YoY,NIM_Impact_YoY,Total_Impact_YoY,Impacts_Capped
EIB,Private_2,2024-Q4,3042791000000.0,1518085000000.0,742070000000.0,-967366000000.0,-264956000000.0,1810469000000.0,165154897000000.0,0.0270557132270303,2260155000000.0,1027833000000.0,782636000000.0,1567418000000.0,846358000000.0,-835555000000.0,-239646750000.0,354141750000.0,1450744000000.0,116674000000.0,149570412250000.0,0.02915859853692178,692737000000.0,964111000000.0,-131811000000.0,-25309250000.0,428494250000.0,67341000000.0,625396000000.0,9.903547183503164,False,113.91290683138813,81.9,-18.6,50.6,8.0,73.9,-15.6,-3.0,5.0,3.0,113.9,81.9,-18.6,50.6,113.9,8.0,73.9,-15.6,-3.0,5.0,3.0,113.91290683138813,1638769000000.0,903653000000.0,-864338000000.0,-201981000000.0,331203000000.0,1535871000000.0,102898000000.0,159483450000000.0,0.0291797607037753,906816000000.0,3.4940092890505015,100.35002373698754,68.7,-18.4,50.0,-2.0,70.7,-11.4,-6.9,1.7,-3.7,100.3,1526002000000.0,1007484000000.0,-909440000000.0,-254471000000.0,645393000000.0,1397536000000.0,128466000000.0,140448924000000.0,0.0295115118538618,802985000000.0,16.168628336620174,79.70201015599255,72.8,-6.8,13.6,12.0,60.9,-5.7,-1.0,8.1,3.9,79.6,False
EIB,Private_2,2025-Q1,1807465000000.0,1354384000000.0,146283000000.0,-848873000000.0,-126938000000.0,831654000000.0,180336739000000.0,0.0228517045943353,1500667000000.0,524856000000.0,306798000000.0,1750956250000.0,1047104250000.0,-850036500000.0,-242268000000.0,388452500000.0,1480881250000.0,270075000000.0,155746905500000.0,0.0285446488802139,-250289250000.0,-215450250000.0,1163500000.0,115330000000.0,-81654500000.0,-126497250000.0,-123792000000.0,14.633162846459195,False,-20.575816591327943,-23.9,11.1,-7.8,-12.1,-11.8,0.1,11.0,7.3,-19.4,-20.6,-23.9,11.1,-7.8,-20.6,-12.1,-11.8,0.1,11.0,7.3,-19.4,-20.575816591327943,2260155000000.0,1810469000000.0,-967366000000.0,-264956000000.0,782636000000.0,1518085000000.0,742070000000.0,165154897000000.0,0.0270557132270303,-978815000000.0,8.788543870856543,-54.06416790345485,-42.0,14.2,-26.3,-9.0,-32.9,6.5,7.6,4.4,-13.4,-54.1,1468682000000.0,661048000000.0,-634615000000.0,-281527000000.0,108508000000.0,1358029000000.0,110653000000.0,147021336000000.0,0.0277875666354394,170606000000.0,20.35410490485075,25.80841330735438,4.8,-9.0,30.0,-0.5,5.4,-32.4,23.4,10.2,-10.7,25.8,False
EIB,Private_2,2025-Q2,1968701000000.0,1469401000000.0,192065000000.0,-1110411000000.0,-201420000000.0,656870000000.0,182741228000000.0,0.0240141677282899,1661466000000.0,349635000000.0,307235000000.0,1758952500000.0,1089755750000.0,-903601000000.0,-203620750000.0,438025000000.0,1479970000000.0,278982500000.0,164075756250000.0,0.027310683369937874,-97486500000.0,-432885750000.0,-206810000000.0,2200750000.0,-130790000000.0,-10569000000.0,-86917500000.0,10.76387408786483,False,-39.72319026534157,-8.9,-18.8,-12.0,-1.0,-8.0,-19.0,0.2,5.4,-6.4,-39.7,-8.9,-18.8,-12.0,-39.7,-1.0,-8.0,-19.0,0.2,5.4,-6.4,-39.72319026534157,1500667000000.0,831654000000.0,-848873000000.0,-126938000000.0,306798000000.0,1354384000000.0,146283000000.0,180336739000000.0,0.0228517045943353,-174784000000.0,1.3245028443160805,-21.016432314399978,19.3,-40.4,0.1,13.8,5.5,-31.4,-9.0,0.7,13.1,-21.0,1636219000000.0,813247000000.0,-933827000000.0,-220608000000.0,331463000000.0,1511540000000.0,124679000000.0,151327939000000.0,0.0301555549546106,-156377000000.0,18.806458124882862,-19.228721409362713,3.1,-19.4,-3.0,-5.2,8.3,-21.7,2.4,9.4,-14.6,-19.3,False
EVF,Private_3,2018-Q2,72079000000.0,28360000000.0,15044000000.0,-37481000000.0,-34488000000.0,110000000.0,8915304000000.0,0.0008533919016155,43404000000.0,-28565000000.0,28675000000.0,,,,,,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,False
EVF,Private_3,2018-Q3,148037000000.0,101731000000.0,42709000000.0,-76883000000.0,17611000000.0,88765000000.0,8909208000000.0,0.0228073828900294,144440000000.0,85168000000.0,3597000000.0,,,,,,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,0.0,43404000000.0,110000000.0,-37481000000.0,-34488000000.0,28675000000.0,28360000000.0,15044000000.0,8915304000000.0,0.0008533919016155,88655000000.0,-0.06840018958162782,80595.45454545454,91878.8,11525.2,-22808.5,66733.0,25145.8,-35784.4,47390.1,-0.0,66733.0,80595.5,,,,,,,,,,,,0.0,,,,,,,,,,,False
EVF,Private_3,2018-Q4,176839000000.0,121175000000.0,41186000000.0,-107469000000.0,-2470000000.0,66900000000.0,8849621000000.0,0.0264329334390977,162361000000.0,52422000000.0,14478000000.0,,,,,,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,0.0,144440000000.0,88765000000.0,-76883000000.0,17611000000.0,3597000000.0,101731000000.0,42709000000.0,8909208000000.0,0.0228073828900294,-21865000000.0,-0.671069021499109,-24.63245648622768,20.2,-57.1,12.3,21.9,-1.7,-34.5,-22.6,-0.3,22.2,-24.6,,,,,,,,,,,,0.0,,,,,,,,,,,False
EVF,Private_3,2019-Q1,114070000000.0,110883000000.0,1026000000.0,-53289000000.0,-1429000000.0,59352000000.0,8861460000000.0,0.0239621225883438,111909000000.0,57191000000.0,2161000000.0,,,,,,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,,,,,,,,,0.0,162361000000.0,66900000000.0,-107469000000.0,-2470000000.0,14478000000.0,121175000000.0,41186000000.0,8849621000000.0,0.0264329334390977,-7548000000.0,0.13369031511967,-11.282511210762332,-75.4,82.5,-18.4,-15.4,-60.0,81.0,1.6,0.1,-15.5,-11.3,,,,,,,,,,,,0.0,,,,,,,,,,,False
EVF,Private_3,2019-Q2,138033000000.0,115872000000.0,-6641000000.0,-66924000000.0,-47638000000.0,23471000000.0,9352709000000.0,0.0255344214565651,109231000000.0,-5331000000.0,28802000000.0,115528500000.0,53781750000.0,-68780500000.0,-5194000000.0,12227750000.0,90537250000.0,24991250000.0,8883898250000.0,0.0185139577047716,-6297500000.0,-30310750000.0,1856500000.0,-42444000000.0,16574250000.0,25334750000.0,-31632250000.0,5.1414250860724104,True,-56.358802009975506,-11.7,-75.5,30.8,47.1,-58.8,3.4,-78.9,2.6,44.5,-56.4,-11.7,-75.5,30.8,-56.4,47.1,-58.8,3.4,-78.9,2.6,44.5,-56.358802009975506,111909000000.0,59352000000.0,-53289000000.0,-1429000000.0,2161000000.0,110883000000.0,1026000000.0,8861460000000.0,0.0239621225883438,-35881000000.0,5.394141231477538,-60.45457608842162,-4.5,-100.8,44.9,8.4,-12.9,-23.0,-77.9,2.7,5.7,-60.4,43404000000.0,110000000.0,-37481000000.0,-34488000000.0,28675000000.0,28360000000.0,15044000000.0,8915304000000.0,0.0008533919016155,23361000000.0,4.78875288735562,21237.272727272728,59846.6,-38715.5,106.2,79554.8,-19708.2,-26759.0,-11956.6,2.4,79552.4,21237.3,False
EVF,Private_3,2019-Q3,217753000000.0,153136000000.0,41986000000.0,-77582000000.0,-17773000000.0,122398000000.0,9469201000000.0,0.033719601004392,195122000000.0,99767000000.0,22631000000.0,131985250000.0,59622000000.0,-76141250000.0,-8481500000.0,12259500000.0,112415250000.0,19570000000.0,8993249500000.0,0.024684215093509,63136750000.0,62776000000.0,-1440750000.0,-9291500000.0,10371500000.0,40720750000.0,22416000000.0,5.1558865384635695,False,105.2899936265137,105.9,-18.0,17.4,68.3,37.6,-2.4,-15.6,2.6,65.7,105.3,105.9,-18.0,17.4,105.3,68.3,37.6,-2.4,-15.6,2.6,65.7,105.2899936265137,109231000000.0,23471000000.0,-66924000000.0,-47638000000.0,28802000000.0,115872000000.0,-6641000000.0,9352709000000.0,0.0255344214565651,98927000000.0,1.2378339924056592,421.48608921647985,365.8,81.8,-26.1,158.9,207.4,-45.5,127.3,0.6,158.3,421.5,144440000000.0,88765000000.0,-76883000000.0,17611000000.0,3597000000.0,101731000000.0,42709000000.0,8909208000000.0,0.0228073828900294,33633000000.0,6.094031316856644,37.889934095645806,57.1,-40.7,21.4,57.9,-0.8,-0.8,-39.9,3.0,54.9,37.8,False
EVF,Private_3,2019-Q4,277439000000.0,173532000000.0,20532000000.0,-163950000000.0,-34248000000.0,79241000000.0,9874143000000.0,0.036211025126365,194064000000.0,-4134000000.0,83375000000.0,144655750000.0,68030250000.0,-76316000000.0,-17327500000.0,17018000000.0,125266500000.0,19389250000.0,9133247750000.0,0.027412269622099653,49408250000.0,11210750000.0,-87634000000.0,-16920500000.0,66357000000.0,48265500000.0,1142750000.0,7.795864879560073,True,16.47906629771315,72.6,-153.7,97.5,70.9,1.7,-128.8,-24.9,3.9,67.0,16.4,72.6,-153.7,97.5,16.4,70.9,1.7,-128.8,-24.9,3.9,67.0,16.47906629771315,195122000000.0,122398000000.0,-77582000000.0,-17773000000.0,22631000000.0,153136000000.0,41986000000.0,9469201000000.0,0.033719601004392,-43157000000.0,4.1868872310806236,-35.25956306475596,-0.9,-84.0,49.6,16.7,-17.5,-70.6,-13.5,2.1,14.6,-35.3,162361000000.0,66900000000.0,-107469000000.0,-2470000000.0,14478000000.0,121175000000.0,41186000000.0,8849621000000.0,0.0264329334390977,12341000000.0,10.943547461931265,18.446935724962632,47.4,-131.9,103.0,78.3,-30.9,-84.4,-47.5,5.5,72.8,18.5,False
EVF,Private_3,2020-Q1,225988000000.0,181208000000.0,26392000000.0,-69914000000.0,-65851000000.0,90223000000.0,9952096000000.0,0.0355136344189534,207600000000.0,71835000000.0,18388000000.0,152581500000.0,71115500000.0,-90436250000.0,-25272000000.0,34242250000.0,138355750000.0,14225750000.0,9389378250000.0,0.029856792543916478,55018500000.0,19107500000.0,20522250000.0,-40579000000.0,-15854250000.0,42852250000.0,12166250000.0,5.818767925614564,True,26.86826359935598,77.4,-28.2,-22.3,60.3,17.1,28.9,-57.1,2.9,57.4,26.9,77.4,-28.2,-22.3,26.9,60.3,17.1,28.9,-57.1,2.9,57.4,26.86826359935598,194064000000.0,79241000000.0,-163950000000.0,-34248000000.0,83375000000.0,173532000000.0,20532000000.0,9874143000000.0,0.036211025126365,10982000000.0,0.7863619519566973,13.858987140495453,17.1,78.8,-82.0,9.7,7.4,118.7,-39.9,0.4,9.3,13.9,111909000000.0,59352000000.0,-53289000000.0,-1429000000.0,2161000000.0,110883000000.0,1026000000.0,8861460000000.0,0.0239621225883438,30871000000.0,11.594150515723875,52.01341151098531,161.2,-136.5,27.4,118.5,42.8,-28.0,-108.6,5.8,112.7,52.1,False
EVF,Private_3,2020-Q2,233199000000.0,163595000000.0,12188000000.0,-79719000000.0,-158299000000.0,-4819000000.0,10224400000000.0,0.0305640531601915,175783000000.0,-62235000000.0,57416000000.0,176504250000.0,78833250000.0,-94592500000.0,-41377500000.0,38299000000.0,155937000000.0,20567250000.0,9662037250000.0,0.03274467050156887,-721250000.0,-83652250000.0,14873500000.0,-116921500000.0,19117000000.0,7658000000.0,-8379250000.0,5.655741578346317,False,-106.11290286776203,-1.0,-129.5,24.3,9.8,-10.6,18.9,-148.3,2.8,7.0,-106.2,-1.0,-129.5,24.3,-106.2,9.8,-10.6,18.9,-148.3,2.8,7.0,-106.11290286776203,207600000000.0,90223000000.0,-69914000000.0,-65851000000.0,18388000000.0,181208000000.0,26392000000.0,9952096000000.0,0.0355136344189534,-95042000000.0,2.6992199240145567,-105.3412101127207,-35.3,-113.3,43.3,-19.5,-15.7,-10.9,-102.5,1.3,-20.8,-105.3,109231000000.0,23471000000.0,-66924000000.0,-47638000000.0,28802000000.0,115872000000.0,-6641000000.0,9352709000000.0,0.0255344214565651,-28290000000.0,8.905206585916234,-120.5317199948873,283.5,-526.0,121.9,203.3,80.3,-54.5,-471.5,4.5,198.8,-120.6,False
EVF,Private_3,2020-Q3,203835000000.0,176848000000.0,18228000000.0,-62644000000.0,-35762000000.0,105429000000.0,9623552000000.0,0.0288020300571352,195076000000.0,96670000000.0,8759000000.0,193142250000.0,71760750000.0,-97791250000.0,-69042750000.0,45452500000.0,167867750000.0,25274500000.0,9879960000000.0,0.03400207842747548,1933750000.0,33668250000.0,35147250000.0,33280750000.0,-36693500000.0,8980250000.0,-7046500000.0,-2.6293520879726686,True,46.917360813536646,2.7,95.3,-51.1,12.5,-9.8,49.0,46.4,-1.3,13.8,46.9,2.7,95.3,-51.1,46.9,12.5,-9.8,49.0,46.4,-1.3,13.8,46.917360813536646,175783000000.0,-4819000000.0,-79719000000.0,-158299000000.0,57416000000.0,163595000000.0,12188000000.0,10224400000000.0,0.0305640531601915,110248000000.0,-6.054508797683509,2287.7775472089647,400.4,2896.3,-1008.9,274.5,125.8,354.6,2541.7,-3.0,277.5,2287.8,195122000000.0,122398000000.0,-77582000000.0,-17773000000.0,22631000000.0,153136000000.0,41986000000.0,9469201000000.0,0.033719601004392,-16969000000.0,1.6168543111619367,-13.863788623997126,-0.0,-2.5,-11.3,19.4,-19.4,12.2,-14.7,0.8,18.6,-13.8,False
EVF,Private_3,2020-Q4,906023000000.0,713210000000.0,76519000000.0,-303380000000.0,-317671000000.0,284972000000.0,12029785000000.0,0.1059538778406577,789729000000.0,168678000000.0,116294000000.0,193130750000.0,67518500000.0,-94056750000.0,-73540000000.0,41984500000.0,173795750000.0,19335000000.0,9918547750000.0,0.032772685690661274,596598250000.0,217453500000.0,-209323250000.0,-244131000000.0,74309500000.0,539414250000.0,57184000000.0,19.23824715114181,False,322.06506364922205,883.7,-671.5,110.1,799.0,84.7,-310.1,-361.7,9.6,789.4,322.3,883.7,-671.5,110.1,322.3,799.0,84.7,-310.1,-361.7,9.6,789.4,322.06506364922205,195076000000.0,105429000000.0,-62644000000.0,-35762000000.0,8759000000.0,176848000000.0,18228000000.0,9623552000000.0,0.0288020300571352,179543000000.0,22.22505473405785,170.2975462159368,564.0,-495.7,102.0,508.7,55.3,-228.4,-267.4,11.1,497.6,170.3,194064000000.0,79241000000.0,-163950000000.0,-34248000000.0,83375000000.0,173532000000.0,20532000000.0,9874143000000.0,0.036211025126365,205731000000.0,19.68269800740762,259.6269607904999,751.6,-533.5,41.5,681.0,70.6,-176.0,-357.8,9.8,671.2,259.6,False
EVF,Private_3,2021-Q1,217372000000.0,193505000000.0,7149000000.0,-62586000000.0,-36942000000.0,117844000000.0,12329423000000.0,0.0284844507254183,200654000000.0,101126000000.0,16718000000.0,342047000000.0,118951250000.0,-128914250000.0,-144395750000.0,50214250000.0,308715250000.0,33331750000.0,10457458250000.0,0.05020839886923445,-141393000000.0,-1107250000.0,66328250000.0,107453750000.0,-33496250000.0,-115210250000.0,-26182750000.0,16.43019708982773,True,-0.9308435178276816,-118.9,146.1,-28.2,-96.9,-22.0,55.8,90.3,8.2,-105.1,-1.0,-118.9,146.1,-28.2,-1.0,-96.9,-22.0,55.8,90.3,8.2,-105.1,-0.9308435178276816,789729000000.0,284972000000.0,-303380000000.0,-317671000000.0,116294000000.0,713210000000.0,76519000000.0,12029785000000.0,0.1059538778406577,-167128000000.0,2.460162087371642,-58.64716533554174,-206.7,183.0,-35.0,-182.4,-24.3,84.5,98.5,1.2,-183.6,-58.7,207600000000.0,90223000000.0,-69914000000.0,-65851000000.0,18388000000.0,181208000000.0,26392000000.0,9952096000000.0,0.0355136344189534,27621000000.0,21.33900296474401,30.614144951952383,-7.7,40.2,-1.8,13.6,-21.3,8.1,32.1,10.7,2.9,30.7,False
EVF,Private_3,2021-Q2,367781000000.0,161955000000.0,25790000000.0,-63480000000.0,-239019000000.0,65282000000.0,14005687000000.0,0.024451058506976,187745000000.0,-114754000000.0,180036000000.0,340310500000.0,125856500000.0,-127082250000.0,-137168500000.0,49796750000.0,311789500000.0,28521000000.0,11051790000000.0,0.04845110294585068,-152565500000.0,-60574500000.0,63602250000.0,-101850500000.0,130239250000.0,-149834500000.0,-2731000000.0,23.57697065829892,False,-48.129814510970824,-121.2,-30.4,103.5,-119.1,-2.2,50.5,-80.9,11.8,-130.9,-48.1,-121.2,-30.4,103.5,-48.1,-119.1,-2.2,50.5,-80.9,11.8,-130.9,-48.129814510970824,200654000000.0,117844000000.0,-62586000000.0,-36942000000.0,16718000000.0,193505000000.0,7149000000.0,12329423000000.0,0.0284844507254183,-52562000000.0,12.730260097641514,-44.603034520213164,-11.0,-172.3,138.6,-26.8,15.8,-0.8,-171.5,6.4,-33.2,-44.7,175783000000.0,-4819000000.0,-79719000000.0,-158299000000.0,57416000000.0,163595000000.0,12188000000.0,10224400000000.0,0.0305640531601915,70101000000.0,31.211501634311094,1454.6793940651587,248.8,-1338.3,2544.2,-33.5,282.2,337.5,-1674.3,15.6,-49.1,1454.7,False
EVF,Private_3,2021-Q3,214758000000.0,219468000000.0,-5017000000.0,-60582000000.0,-42473000000.0,111703000000.0,13373947000000.0,0.0313593596099498,214451000000.0,111396000000.0,307000000.0,343301000000.0,143381750000.0,-123022500000.0,-157348500000.0,80451750000.0,311379500000.0,31921500000.0,11997111750000.0,0.0469228542825468,-128850000000.0,-31678750000.0,62440500000.0,114875500000.0,-80144750000.0,-91911500000.0,-36938500000.0,10.853589229893688,True,-22.093990343959394,-89.9,123.7,-55.9,-64.1,-25.8,43.5,80.1,5.4,-69.5,-22.1,-89.9,123.7,-55.9,-22.1,-64.1,-25.8,43.5,80.1,5.4,-69.5,-22.093990343959394,187745000000.0,65282000000.0,-63480000000.0,-239019000000.0,180036000000.0,161955000000.0,25790000000.0,14005687000000.0,0.024451058506976,46421000000.0,-4.614670890049151,71.10842192334795,40.9,305.5,-275.3,88.1,-47.2,4.4,301.1,-2.3,90.4,71.1,195076000000.0,105429000000.0,-62644000000.0,-35762000000.0,8759000000.0,176848000000.0,18228000000.0,9623552000000.0,0.0288020300571352,6274000000.0,32.61567703514196,5.950924318735832,18.4,-4.4,-8.0,40.4,-22.0,2.0,-6.4,16.3,24.1,6.0,False
EVF,Private_3,2021-Q4,368124000000.0,211199000000.0,10768000000.0,-61983000000.0,-189981000000.0,116160000000.0,16849954000000.0,0.0285184823038654,221967000000.0,-29997000000.0,146157000000.0,348144750000.0,144950250000.0,-122507000000.0,-159026250000.0,78338750000.0,322034500000.0,26110250000.0,12934710500000.0,0.047562186670750455,-126177750000.0,-28790250000.0,60524000000.0,-30954750000.0,67818250000.0,-110835500000.0,-15342250000.0,26.290331388490205,True,-19.862159603036215,-87.1,20.4,46.8,-76.5,-10.6,41.8,-21.4,13.1,-89.6,-19.9,-87.1,20.4,46.8,-19.9,-76.5,-10.6,41.8,-21.4,13.1,-89.6,-19.862159603036215,214451000000.0,111703000000.0,-60582000000.0,-42473000000.0,307000000.0,219468000000.0,-5017000000.0,13373947000000.0,0.0313593596099498,4457000000.0,23.001709805759358,3.9900450301245267,6.7,-133.3,130.6,-7.4,14.1,-1.3,-132.1,11.5,-18.9,4.0,789729000000.0,284972000000.0,-303380000000.0,-317671000000.0,116294000000.0,713210000000.0,76519000000.0,12029785000000.0,0.1059538778406577,-168812000000.0,33.38097342223211,-59.238100585320666,-199.2,129.5,10.5,-176.2,-23.0,84.7,44.8,16.7,-192.9,-59.2,False
EVF,Private_3,2022-Q1,269547000000.0,268913000000.0,-5024000000.0,-61166000000.0,-63630000000.0,144751000000.0,18471181000000.0,0.0329023142765465,263889000000.0,139093000000.0,5658000000.0,206204250000.0,102747250000.0,-62157750000.0,-127103750000.0,85804500000.0,196531750000.0,9672500000.0,14139752750000.0,0.028203337786552377,57684750000.0,42003750000.0,991750000.0,63473750000.0,-80146500000.0,72381250000.0,-14696500000.0,26.5642700279933,True,40.880656173279576,56.1,62.8,-78.0,70.4,-14.3,1.0,61.8,13.3,57.1,40.9,56.1,62.8,-78.0,40.9,70.4,-14.3,1.0,61.8,13.3,57.1,40.880656173279576,221967000000.0,116160000000.0,-61983000000.0,-189981000000.0,146157000000.0,211199000000.0,10768000000.0,16849954000000.0,0.0285184823038654,28591000000.0,9.179925843266362,24.613464187327825,36.1,109.5,-121.0,49.7,-13.6,0.7,108.8,4.6,45.1,24.6,200654000000.0,117844000000.0,-62586000000.0,-36942000000.0,16718000000.0,193505000000.0,7149000000.0,12329423000000.0,0.0284844507254183,26907000000.0,39.88076337723766,22.832728013305726,53.7,-21.4,-9.4,64.0,-10.3,1.2,-22.7,19.9,44.1,22.9,False
EVF,Private_3,2022-Q2,352009000000.0,255997000000.0,2108000000.0,-182833000000.0,-79358000000.0,89818000000.0,20218125000000.0,0.0300489120735786,258105000000.0,-4086000000.0,93904000000.0,222013000000.0,109474000000.0,-61802750000.0,-133775750000.0,83039500000.0,215383750000.0,6629250000.0,15675192250000.0,0.029307803674334425,36092000000.0,-19656000000.0,-121030250000.0,54417750000.0,10864500000.0,40613250000.0,-4521250000.0,25.313529637609633,True,-17.95494820688017,33.0,-60.8,9.9,37.1,-4.1,-110.5,49.7,12.7,24.4,-17.9,33.0,-60.8,9.9,-17.9,37.1,-4.1,-110.5,49.7,12.7,24.4,-17.95494820688017,263889000000.0,144751000000.0,-61166000000.0,-63630000000.0,5658000000.0,268913000000.0,-5024000000.0,18471181000000.0,0.0329023142765465,-54933000000.0,9.030629807626944,-37.94999689121319,-4.0,-94.9,60.9,-8.9,4.9,-84.1,-10.9,4.5,-13.4,-38.0,187745000000.0,65282000000.0,-63480000000.0,-239019000000.0,180036000000.0,161955000000.0,25790000000.0,14005687000000.0,0.024451058506976,24536000000.0,36.30476932259913,37.58463282374927,107.8,61.8,-131.9,144.1,-36.3,-182.8,244.6,18.2,125.9,37.7,False
EVF,Private_3,2022-Q3,241435000000.0,185636000000.0,18204000000.0,-75671000000.0,-67961000000.0,97803000000.0,20349034000000.0,0.0215202365109188,203840000000.0,60208000000.0,37595000000.0,239603000000.0,115608000000.0,-91641000000.0,-93860500000.0,61506500000.0,238894250000.0,708750000.0,17228301750000.0,0.030707267065985075,-35763000000.0,-17805000000.0,15970000000.0,25899500000.0,-23911500000.0,-53258250000.0,17495250000.0,16.609651470567602,True,-15.401183309113556,-30.9,36.2,-20.7,-46.1,15.1,13.8,22.4,8.3,-54.4,-15.4,-30.9,36.2,-20.7,-15.4,-46.1,15.1,13.8,22.4,8.3,-54.4,-15.401183309113556,258105000000.0,89818000000.0,-182833000000.0,-79358000000.0,93904000000.0,255997000000.0,2108000000.0,20218125000000.0,0.0300489120735786,7985000000.0,0.6453939749638371,8.890200182591462,-60.4,132.0,-62.7,-78.3,17.9,119.3,12.7,0.3,-78.6,8.9,214451000000.0,111703000000.0,-60582000000.0,-42473000000.0,307000000.0,219468000000.0,-5017000000.0,13373947000000.0,0.0313593596099498,-13900000000.0,41.36696574955814,-12.443712344341693,-9.5,-36.3,33.4,-30.3,20.8,-13.5,-22.8,20.7,-51.0,-12.4,False
EVF,Private_3,2022-Q4,281073000000.0,208655000000.0,800000000.0,-7568000000.0,-150533000000.0,122972000000.0,24352548000000.0,0.0223100101301484,209455000000.0,51354000000.0,71618000000.0,236950250000.0,112133000000.0,-95413250000.0,-100232500000.0,70828500000.0,230436250000.0,6514000000.0,18972073500000.0,0.028247486291227322,-27495250000.0,10839000000.0,87845250000.0,-50300500000.0,789500000.0,-21781250000.0,-5714000000.0,24.83795271010042,True,9.666199958977286,-24.5,33.5,0.7,-19.4,-5.1,78.3,-44.9,12.4,-31.8,9.7,-24.5,33.5,0.7,9.7,-19.4,-5.1,78.3,-44.9,12.4,-31.8,9.666199958977286,203840000000.0,97803000000.0,-75671000000.0,-67961000000.0,37595000000.0,185636000000.0,18204000000.0,20349034000000.0,0.0215202365109188,25169000000.0,17.912180378761537,25.73438442583561,5.7,-14.8,34.8,23.5,-17.8,69.6,-84.4,9.0,14.5,25.7,221967000000.0,116160000000.0,-61983000000.0,-189981000000.0,146157000000.0,211199000000.0,10768000000.0,16849954000000.0,0.0285184823038654,6812000000.0,36.418147616375336,5.8643250688705235,-10.8,80.8,-64.2,-2.2,-8.6,46.8,34.0,18.2,-20.4,5.8,False
