TICKER,Type,YEARREPORT,LENGTHREPORT,ENDDATE_x,Year,TOI,PBT,NIM,Loan yield,Deposit yield,ROA,ROE,NPL,GROUP 2,NPL Formation (%),G2 Formation (%),NPL Coverage ratio,Provision/ Total Loan,Loan,Deposit,Total Assets,Total Equity,Leverage Multiple,Net Interest Income,OPEX,PPOP,Provision expense,NPATMI,LDR,CASA,CIR,Individual %,Fees/ Total asset,Provision on Balance Sheet,Write-off,Overdue_loan
STB,Private_1,2025,5,2025-12-31,2025,31078662543108.7,20724378121218.5,0.0322301661398381,,,0.02078208175519871,0.262372128801711,0.025,0.007663969333464695,-0.008016528470504119,-0.00694357276381906,0.7384731078096749,0.018461827695241875,614818710120000.0,629238813540000.0,833540260149867.0,70306723896267.1,11.855768750933414,26853734785624.6,-14606971395261.1,,4252686973370.89,16434831924137.2,0.9770832582006905,,0.47000000000000036,,,-11350677090046.3,6736709063417.191,0.032663969333464694
STB,Private_1,2026,5,2026-12-31,2026,42508401450292.6,24903751899223.4,0.03343494458242844,,,0.022172823524890705,0.25031375249053756,0.024,0.005,0.0043222680945594625,0.0023582987610947675,0.7398809523809546,0.01775714285714291,700893329536800.0,717332247435600.0,947843692931016.0,87488489625721.6,10.833924519510166,30587500385814.6,-15303024522105.3,,-2301625028963.88,19749156010867.3,0.9770832582006905,,0.35999999999999915,,,-12445862980203.5,-1206439138806.6807,0.029
Sector,Sector,2025,5,2025-12-31,2025,645065252884470.6,320482259099972.7,0.04189519422196424,0.0,0.0,0.017467064736920397,0.23825052563943566,0.016939904853461554,0.013919509437102979,0.023224746742430396,0.04206798845277122,0.860191024329502,0.014571554107943396,1.2217665778873496e+16,1.131766115340134e+16,1.719399950180052e+16,1553759415063902.2,11.066062953570823,510034522755389.4,-203345020430114.22,0.0,-121238804720116.9,253714780097883.38,1.079522139183472,0.0,0.31523170643719783,,0.0,-178030377969623.53,5154668249506.625,0.030859414290564532
Sector,Sector,2026,5,2026-12-31,2026,751471854717420.5,375380453481259.44,0.03320541781196602,0.0,0.0,0.013943080414857553,0.17678667823965044,0.015811827294223355,0.013594998741167675,0.010226240501713005,0.012347356420190301,0.9507758280447018,0.015033503188565028,1.4415521708372806e+16,1.3284787347134968e+16,1.9903273860608436e+16,1807222719285800.0,11.01318263001588,601974544834826.9,-232382695362031.66,0.0,-143709697830928.38,297088433577247.2,1.0851149763779768,0.0,0.3092367251058466,,0.0,-216715791567650.97,-103971144840900.97,0.029406826035391027
TCB,Private_1,2025,5,2025-12-31,2025,52741140571476.9,30994365657796.0,0.03953571343401894,,,0.023102753902242774,0.15373866230724553,0.010001828724984582,0.007001280107489207,0.007338431064440252,0.009058613892295066,1.1215626806012549,0.011217677835708338,789511825000000.0,666740437500000.0,1141376718485160.0,167579811173733.0,6.810944054005851,39253021011476.9,-17140870685730.0,,-4605904350332.14,24253767717165.7,1.184136705372696,,0.3250000000000002,,,-8856489300332.14,-3840108049999.999,0.017003108832473787
TCB,Private_1,2026,5,2026-12-31,2026,65979797282221.3,37974819407353.6,0.0422951029855103,,,0.024353230396153332,0.16574894739722779,0.010001523891040857,0.0070010667237286,0.0060622486559969895,0.007462504677494831,1.3025803967916119,0.013027788958512787,947443066000000.0,813423333750000.0,1322913784402560.0,191632620125683.0,6.903385151937712,48779388688986.9,-21311474522157.5,,-6693503603722.14,29769541189938.6,1.1647601275859023,,0.32300000000000034,,,-12343088314054.3,-3206904589999.9795,0.017002590614769456
TPB,Private_2,2025,5,2025-12-31,2025,19691786178275.3,8719531335910.19,0.0336684942964022,,,0.015346232601195805,0.1671540469433414,0.013226901895230552,0.015038674979724312,0.008803304394571557,0.009106524980175517,1.353343561227761,0.017900542514901537,299625108600000.0,291366946800000.0,490165779739806.0,45785857388073.7,10.7056153952789,14697046398204.6,-6657519201859.98,,-4314827310239.8,6968679495611.6,1.0283428229958718,,0.33808610054911115,,,-5363451995026.29,-2043887315213.5098,0.028265576874954866
TPB,Private_2,2026,5,2026-12-31,2026,23294809619524.0,10275270441854.5,0.03477137074959644,,,0.015370689918603237,0.16459657716263573,0.01221907275890226,0.005010738435381524,0.012108199306658508,0.0030849943188239197,1.6900539161859656,0.020650891768344014,359704636920000.0,349640336160000.0,578365508633090.0,53997888939026.4,10.710891110690858,17813211971381.4,-7759177299201.17,,-5260544849348.11,8212031550952.7,1.0287847245273052,,0.33308610054911103,,,-7428221525606.4,-3195775318768.0,0.017229811194283785
VCB,SOCB,2025,5,2025-12-31,2025,72338797936396.2,45776318084645.6,0.02638926021980992,,,0.0,0.1716447792472261,0.010499999999999982,0.004,0.004683000773485573,0.006527623480999789,1.7982070488817148,0.01888117401325797,1652110549200000.0,1711571280500000.0,2330683198565010.0,230881747418117.0,10.09470529666532,59343885533904.9,-23148415339646.8,,-3414064566935.87,36653962947719.2,0.9652595647184324,,0.32000000000000023,,,-31193786768584.4,-3403452798351.4717,0.014499999999999982
VCB,SOCB,2026,5,2026-12-31,2026,80702345390205.6,50956417410962.3,0.02566259720133824,,,0.0,0.1640925501674872,0.009,0.004,0.0015574665003133242,0.002197466500313324,1.8809523809523785,0.016928571428571407,1916448237072000.0,1985422685380000.0,2682533498038140.0,266420126768262.0,10.068809479891382,66820439943505.6,-25824750524865.8,,-3921177569993.92,40801766369156.9,0.9652595647184324,,0.3200000000000001,,,-32442730870433.1,-2672233468145.217,0.013
VIB,Private_2,2025,5,2025-12-31,2025,22629443995124.2,10123499465438.6,0.03484531685498829,,,0.015567504046298974,0.18264387879770144,0.03510321932869952,0.030000712233882995,0.016059868623411078,0.017441849102804916,0.5185080233915454,0.018201300868803883,372602323950000.0,317754570300000.0,547449370126789.0,46833554412516.9,11.689255214429673,18421817355224.0,-7920305398293.48,,-4585739326118.61,8099832602516.91,1.1726104320017077,,0.3500000000000005,,,-6781847002629.48,-3497526323489.13,0.06510393156258251
VIB,Private_2,2026,5,2026-12-31,2026,25852552261487.3,11716880610606.9,0.03397905876424089,,,0.01623311060458809,0.1878940063737225,0.03500072255387567,0.03500072255387567,0.015997658513472887,0.026247901860049577,0.5218542804283406,0.018265276882824782,428493999442500.0,365417755845000.0,607560330733032.0,52953557402731.7,11.473456374466164,20427100316428.1,-9048393291520.55,,-5087420789207.75,9374700111714.84,1.1726140631881479,,0.3499999999999998,,,-7826561542446.23,-4042706249391.0,0.07000144510775134
VPB,Private_1,2025,5,2025-12-31,2025,65697914093177.6,25004270144084.5,0.055270022035227656,,,0.020068892692274434,0.12546370362036027,0.03594932136460821,0.027457487219983184,0.031144883861762312,0.002031958854132733,0.6735456431276484,0.024213508778527546,844525735884662.0,582882884400000.0,1072544653391550.0,170003654913721.0,6.3089505571858435,53364161256287.6,-16285280374217.0,,-24408363630178.6,19903493998326.0,1.4488772247172574,,0.24788123944270166,,,-20448931319535.7,-20289572310642.902,0.0634068085845914
VPB,Private_1,2026,5,2026-12-31,2026,75676912811689.9,31491216004283.5,0.0550011583864194,,,0.021727835904296177,0.13952346889442863,0.03252940855631451,0.02400499947829032,0.030521070466874727,0.03280001149640286,0.7176890962985916,0.023346001829909035,1046164528048080.0,699459461280000.0,1252285342289590.0,187459741487774.0,6.680289497632019,62550617511836.3,-18106026066612.9,,-26079670892685.7,24937266534360.4,1.495675712404569,,0.23925429029678968,,,-24423758986196.4,-22104843226025.0,0.05653440803460483
